dataset,example_id,partition,question_type,annotated_hops,graph_type,seed,node_id,role,annotated_step,semantic_best_rank,lexical_rank,winning_facet,winning_scale,winning_token_start,winning_token_end,winning_question_offset,winning_decoded_span,target_score,best_distractor_score,oracle_margin,facet_count,score_seconds,winning_relative_midpoint,winning_position_bin,winning_hidden_norm,winning_top_parent_score,winning_top_parent_margin,winning_parent_score_entropy,winning_normalized_parent_score_entropy,question_tokens,selector_feature_scope
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,71,0,root,1,3,6,17,1,26,27,16,?,0.24773842096328735,0.303475022315979,-0.05573660135269165,60,0.002027600014116615,0.9705882352941176,late,320.234375,0.303466796875,0.03271484375,2.629279375076294,0.9962948560714722,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,inference,2,chain,71,1,terminal,2,6,9,15,1,24,25,14,paternal,0.06313255429267883,0.16316169500350952,-0.10002914071083069,60,0.002027600014116615,0.8529411764705882,late,358.87933349609375,0.1632080078125,0.026611328125,2.6334972381591797,0.9978931546211243,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,11,0,root,1,5,3,1,1,10,11,0,Who,-0.048833973705768585,0.1921275556087494,-0.24096152931451797,60,0.0018144999630749226,0.029411764705882353,early,350.6872253417969,0.192138671875,0.0421142578125,2.7573845386505127,0.9945162534713745,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,11,1,terminal,2,2,8,1,1,10,11,0,Who,0.1500728577375412,0.1921275556087494,-0.04205469787120819,60,0.0018144999630749226,0.029411764705882353,early,350.6872253417969,0.192138671875,0.0421142578125,2.7573845386505127,0.9945162534713745,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,23,0,root,1,5,3,1,1,10,11,0,Who,0.05717719346284866,0.2677038013935089,-0.21052660793066025,60,0.0034059000317938626,0.029411764705882353,early,350.6872253417969,0.267822265625,0.001220703125,2.7627031803131104,0.9964345693588257,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,23,1,terminal,2,1,8,1,1,10,11,0,Who,0.2677038013935089,0.26669198274612427,0.0010118186473846436,60,0.0034059000317938626,0.029411764705882353,early,350.6872253417969,0.267822265625,0.001220703125,2.7627031803131104,0.9964345693588257,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,37,0,root,1,7,3,1,1,10,11,0,Who,-0.33898815512657166,-0.1172131597995758,-0.22177499532699585,60,0.0037265000282786787,0.029411764705882353,early,350.6872253417969,-0.1171875,0.0557861328125,2.7657828330993652,0.9975453019142151,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,37,1,terminal,2,2,8,2,1,11,12,1,is,-0.17394383251667023,-0.07498644292354584,-0.09895738959312439,60,0.0037265000282786787,0.08823529411764706,early,362.56121826171875,-0.07501220703125,0.09893798828125,2.764237642288208,0.9969879984855652,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,53,0,root,1,3,3,6,1,15,16,5,adh,-0.04376640170812607,0.056693196296691895,-0.10045959800481796,60,0.00343290000455454,0.3235294117647059,early,472.8594970703125,0.05670166015625,0.0819854736328125,2.7693464756011963,0.9988306164741516,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,53,1,terminal,2,2,8,0,global,35,36,25,"Who is Donnchadh Iv, Earl Of Fife's father-in-law?",0.08342859148979187,0.27968358993530273,-0.19625499844551086,60,0.00343290000455454,1.5,late,341.6981506347656,0.27978515625,0.19635009765625,2.744316577911377,0.9898029565811157,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,71,0,root,1,6,3,1,1,10,11,0,Who,0.14787372946739197,0.3571583032608032,-0.20928457379341125,60,0.003534599964041263,0.029411764705882353,early,350.6872253417969,0.357177734375,0.085693359375,2.7585113048553467,0.9949226379394531,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,inference,2,chain,71,1,terminal,2,2,8,6,1,15,16,5,adh,0.182981476187706,0.20552735030651093,-0.02254587411880493,60,0.003534599964041263,0.3235294117647059,early,472.8594970703125,0.20556640625,0.0225830078125,2.7690248489379883,0.9987146258354187,17,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,11,0,root,1,1,2,1,1,10,11,0,Who,0.17191824316978455,0.11325116455554962,0.058667078614234924,30,0.0014402000233530998,0.05,early,350.6872253417969,0.171875,0.05859375,2.4794087409973145,0.9977874755859375,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,11,1,terminal,2,1,1,10,1,19,20,9,?,-0.14951248466968536,-0.15275269746780396,0.0032402127981185913,30,0.0014402000233530998,0.95,late,320.1159973144531,-0.1495361328125,0.003173828125,2.4818055629730225,0.9987519979476929,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,23,0,root,1,1,2,0,global,28,29,18,Who is Giulio Cybo's paternal grandmother?,0.2680244445800781,0.24969574809074402,0.018328696489334106,30,0.0014897999935783446,1.85,late,366.9764404296875,0.26806640625,0.018310546875,2.4711132049560547,0.9944490790367126,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,23,1,terminal,2,1,1,1,1,10,11,0,Who,0.2999573349952698,0.29489222168922424,0.005065113306045532,30,0.0014897999935783446,0.05,early,350.6872253417969,0.300048828125,0.005126953125,2.4798293113708496,0.9979566931724548,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,37,0,root,1,1,2,1,1,10,11,0,Who,-0.22406929731369019,-0.23117153346538544,0.0071022361516952515,30,0.002155900001525879,0.05,early,350.6872253417969,-0.22412109375,0.007080078125,2.4819958209991455,0.9988285899162292,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,37,1,terminal,2,3,1,10,1,19,20,9,?,-0.327823281288147,-0.2811921238899231,-0.04663115739822388,30,0.002155900001525879,0.95,late,320.1159973144531,-0.28125,0.006591796875,2.4798383712768555,0.9979603886604309,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,53,0,root,1,1,2,2,1,11,12,1,is,0.16115306317806244,0.12516140937805176,0.03599165380001068,30,0.0015743999974802136,0.15,early,362.56121826171875,0.1611328125,0.0360107421875,2.4783148765563965,0.9973472952842712,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,53,1,terminal,2,1,1,1,1,10,11,0,Who,0.12913726270198822,0.12010723352432251,0.00903002917766571,30,0.0015743999974802136,0.05,early,350.6872253417969,0.129150390625,0.009033203125,2.477869987487793,0.997168242931366,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,71,0,root,1,1,2,0,global,28,29,18,Who is Giulio Cybo's paternal grandmother?,-0.12353118509054184,-0.15793552994728088,0.034404344856739044,30,0.001572999986819923,1.85,late,366.9764404296875,-0.12353515625,0.034423828125,2.4793455600738525,0.9977620244026184,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,inference,2,chain,71,1,terminal,2,2,1,1,1,10,11,0,Who,0.28671741485595703,0.31532812118530273,-0.028610706329345703,30,0.001572999986819923,0.05,early,350.6872253417969,0.3154296875,0.02880859375,2.480579376220703,0.9982585906982422,10,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,11,0,root,1,2,14,19,2,17,19,7,Of Val,0.08438917994499207,0.1592361330986023,-0.07484695315361023,34,0.0015041999868117273,0.7272727272727273,late,410.9035339355469,0.1591796875,0.07476806640625,2.8879122734069824,0.9991490840911865,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,11,1,terminal,2,2,15,1,1,10,11,0,Who,0.16871070861816406,0.170271098613739,-0.0015603899955749512,34,0.0015041999868117273,0.045454545454545456,early,350.6872253417969,0.1702880859375,0.0015869140625,2.8846068382263184,0.9980054497718811,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,23,0,root,1,5,14,8,1,17,18,7,Of,0.31159552931785583,0.41731080412864685,-0.10571527481079102,34,0.0016271999920718372,0.6818181818181818,late,492.8342590332031,0.417236328125,0.029052734375,2.8860576152801514,0.9985073804855347,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,23,1,terminal,2,2,15,1,1,10,11,0,Who,0.28553324937820435,0.286759614944458,-0.0012263655662536621,34,0.0016271999920718372,0.045454545454545456,early,350.6872253417969,0.286865234375,0.001220703125,2.8859221935272217,0.9984605312347412,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,37,0,root,1,3,14,9,1,18,19,8,Val,-0.0216018445789814,0.013006780296564102,-0.0346086248755455,34,0.003541799960657954,0.7727272727272727,late,514.6572265625,0.01300811767578125,0.019931793212890625,2.889479875564575,0.9996914267539978,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,37,1,terminal,2,4,15,2,1,11,12,1,is,-0.24072957038879395,-0.15402011573314667,-0.08670945465564728,34,0.003541799960657954,0.13636363636363635,early,362.56121826171875,-0.154052734375,0.025390625,2.887159824371338,0.9988887310028076,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,53,0,root,1,8,14,3,1,12,13,2,the,-0.05288826301693916,0.09895321726799011,-0.15184148028492928,34,0.003487300011329353,0.22727272727272727,early,367.2391052246094,0.09893798828125,0.0357666015625,2.8860836029052734,0.9985163807868958,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,53,1,terminal,2,1,15,1,1,10,11,0,Who,0.17621693015098572,0.14682112634181976,0.029395803809165955,34,0.003487300011329353,0.045454545454545456,early,350.6872253417969,0.17626953125,0.0294189453125,2.8854920864105225,0.9983117580413818,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,71,0,root,1,5,14,8,1,17,18,7,Of,0.015319181606173515,0.03725089505314827,-0.021931713446974754,34,0.0031552999862469733,0.6818181818181818,late,492.8342590332031,0.037261962890625,0.013458251953125,2.889773368835449,0.9997929334640503,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,inference,2,chain,71,1,terminal,2,1,15,8,1,17,18,7,Of,0.03725089505314827,0.02381071448326111,0.013440180569887161,34,0.0031552999862469733,0.6818181818181818,late,492.8342590332031,0.037261962890625,0.013458251953125,2.889773368835449,0.9997929334640503,11,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,0,root,1,4,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.0036480389535427094,0.39948153495788574,-0.39583349600434303,70,0.0017117999959737062,1.4473684210526316,late,322.5155944824219,0.3994140625,0.065185546875,2.1664233207702637,0.9859817028045654,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,1,root,1,1,3,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.39948153495788574,0.2142277956008911,0.18525373935699463,70,0.0017117999959737062,1.4473684210526316,late,322.5155944824219,0.3994140625,0.065185546875,2.1664233207702637,0.9859817028045654,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,2,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.07934091985225677,0.39948153495788574,-0.4788224548101425,70,0.0017117999959737062,1.4473684210526316,late,322.5155944824219,0.3994140625,0.065185546875,2.1664233207702637,0.9859817028045654,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,3,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.07934091985225677,0.39948153495788574,-0.4788224548101425,70,0.0017117999959737062,1.4473684210526316,late,322.5155944824219,0.3994140625,0.065185546875,2.1664233207702637,0.9859817028045654,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,11,4,terminal,2,4,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.0036480389535427094,0.39948153495788574,-0.39583349600434303,70,0.0017117999959737062,1.4473684210526316,late,322.5155944824219,0.3994140625,0.065185546875,2.1664233207702637,0.9859817028045654,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,0,root,1,3,1,13,1,22,23,12,The,0.25936856865882874,0.3826810121536255,-0.12331244349479675,70,0.0032519999658688903,0.6578947368421053,middle,469.4360656738281,0.382568359375,0.042724609375,2.192065715789795,0.9976520538330078,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,1,root,1,1,3,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.6953887939453125,0.5041412115097046,0.1912475824356079,70,0.0032519999658688903,1.4473684210526316,late,322.5155944824219,0.6953125,0.09228515625,2.17549991607666,0.9901126623153687,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,2,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.2531271278858185,0.6953887939453125,-0.442261666059494,70,0.0032519999658688903,1.4473684210526316,late,322.5155944824219,0.6953125,0.09228515625,2.17549991607666,0.9901126623153687,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,3,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.2531271278858185,0.6953887939453125,-0.442261666059494,70,0.0032519999658688903,1.4473684210526316,late,322.5155944824219,0.6953125,0.09228515625,2.17549991607666,0.9901126623153687,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,23,4,terminal,2,3,1,13,1,22,23,12,The,0.25936856865882874,0.3826810121536255,-0.12331244349479675,70,0.0032519999658688903,0.6578947368421053,middle,469.4360656738281,0.382568359375,0.042724609375,2.192065715789795,0.9976520538330078,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,0,root,1,3,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.31880873441696167,-0.2177482396364212,-0.10106049478054047,70,0.0032694999827072024,1.4473684210526316,late,322.5155944824219,-0.2177734375,0.0135498046875,2.1932334899902344,0.99818354845047,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,1,root,1,1,3,4,1,13,14,3,of,-0.032777782529592514,-0.06358326971530914,0.03080548718571663,70,0.0032694999827072024,0.18421052631578946,early,362.8143615722656,-0.03277587890625,0.0130615234375,2.194608688354492,0.9988094568252563,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,2,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.41991037130355835,-0.2177482396364212,-0.20216213166713715,70,0.0032694999827072024,1.4473684210526316,late,322.5155944824219,-0.2177734375,0.0135498046875,2.1932334899902344,0.99818354845047,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,3,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.41991037130355835,-0.2177482396364212,-0.20216213166713715,70,0.0032694999827072024,1.4473684210526316,late,322.5155944824219,-0.2177734375,0.0135498046875,2.1932334899902344,0.99818354845047,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,37,4,terminal,2,2,1,19,1,28,29,18,?,-0.1620972454547882,-0.09299226105213165,-0.06910498440265656,70,0.0032694999827072024,0.9736842105263158,late,335.72320556640625,-0.093017578125,0.069091796875,2.1924867630004883,0.9978436827659607,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,0,root,1,5,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.03341837227344513,0.3395787477493286,-0.37299712002277374,70,0.003080399997998029,1.4473684210526316,late,322.5155944824219,0.339599609375,0.08251953125,2.17765212059021,0.9910921454429626,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,1,root,1,1,3,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.3395787477493286,0.18683701753616333,0.15274173021316528,70,0.003080399997998029,1.4473684210526316,late,322.5155944824219,0.339599609375,0.08251953125,2.17765212059021,0.9910921454429626,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,2,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.11365597695112228,0.3395787477493286,-0.4532347247004509,70,0.003080399997998029,1.4473684210526316,late,322.5155944824219,0.339599609375,0.08251953125,2.17765212059021,0.9910921454429626,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,3,terminal,2,6,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.11365597695112228,0.3395787477493286,-0.4532347247004509,70,0.003080399997998029,1.4473684210526316,late,322.5155944824219,0.339599609375,0.08251953125,2.17765212059021,0.9910921454429626,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,53,4,terminal,2,5,1,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.03341837227344513,0.3395787477493286,-0.37299712002277374,70,0.003080399997998029,1.4473684210526316,late,322.5155944824219,0.339599609375,0.08251953125,2.17765212059021,0.9910921454429626,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,0,root,1,3,1,11,1,20,21,10,Legend,0.12493384629487991,0.1781584918498993,-0.05322464555501938,70,0.003209699993021786,0.5526315789473685,middle,364.3243408203125,0.1781005859375,0.0394287109375,2.193549871444702,0.9983275532722473,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,1,root,1,1,3,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,0.31765061616897583,0.13173377513885498,0.18591684103012085,70,0.003209699993021786,1.4473684210526316,late,322.5155944824219,0.317626953125,0.100341796875,2.1814639568328857,0.9928269982337952,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,2,terminal,2,7,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.08058863878250122,0.31765061616897583,-0.39823925495147705,70,0.003209699993021786,1.4473684210526316,late,322.5155944824219,0.317626953125,0.100341796875,2.1814639568328857,0.9928269982337952,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,3,terminal,2,7,8,0,global,37,38,27,Do both directors of films The Wrath Of Silence and Legend Of The Fox have the same nationality?,-0.08058863878250122,0.31765061616897583,-0.39823925495147705,70,0.003209699993021786,1.4473684210526316,late,322.5155944824219,0.317626953125,0.100341796875,2.1814639568328857,0.9928269982337952,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,bridge_comparison,2,branching,71,4,terminal,2,3,1,11,1,20,21,10,Legend,0.12493384629487991,0.1781584918498993,-0.05322464555501938,70,0.003209699993021786,0.5526315789473685,middle,364.3243408203125,0.1781005859375,0.0394287109375,2.193549871444702,0.9983275532722473,19,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,0,root,1,3,3,3,1,12,13,2,films,-0.20774361491203308,0.11325376480817795,-0.32099737972021103,80,0.0013253000215627253,0.11904761904761904,early,343.71551513671875,0.11328125,0.15130615234375,1.919550895690918,0.9864540696144104,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,1,root,1,2,2,10,1,19,20,9,ail,0.019727181643247604,0.060043543577194214,-0.04031636193394661,80,0.0013253000215627253,0.4523809523809524,middle,466.74737548828125,0.06005859375,0.0403289794921875,1.9413893222808838,0.9976767897605896,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,2,terminal,2,1,7,1,1,10,11,0,Do,-0.14386001229286194,-0.17026492953300476,0.026404917240142822,80,0.0013253000215627253,0.023809523809523808,early,349.2728271484375,-0.1439208984375,0.0263671875,1.941470742225647,0.9977186322212219,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,3,terminal,2,1,7,1,1,10,11,0,Do,-0.14386001229286194,-0.17026492953300476,0.026404917240142822,80,0.0013253000215627253,0.023809523809523808,early,349.2728271484375,-0.1439208984375,0.0263671875,1.941470742225647,0.9977186322212219,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,11,4,terminal,2,1,5,5,1,14,15,4,Tears,0.1312071830034256,0.06513447314500809,0.06607270985841751,80,0.0013253000215627253,0.21428571428571427,early,446.1269836425781,0.1312255859375,0.06610107421875,1.933764100074768,0.9937582015991211,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,0,root,1,3,3,6,1,15,16,5,Were,0.07734806090593338,0.23043152689933777,-0.1530834659934044,80,0.002021399966906756,0.2619047619047619,early,452.7533874511719,0.23046875,0.0535888671875,1.928532361984253,0.9910696148872375,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,1,root,1,2,2,10,1,19,20,9,ail,0.11163337528705597,0.20126773416996002,-0.08963435888290405,80,0.002021399966906756,0.4523809523809524,middle,466.74737548828125,0.2012939453125,0.08966064453125,1.9373561143875122,0.9956040978431702,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,2,terminal,2,1,7,4,1,13,14,3,:,0.27537235617637634,0.23434898257255554,0.0410233736038208,80,0.002021399966906756,0.16666666666666666,early,373.5178527832031,0.275390625,0.041015625,1.930305004119873,0.9919805526733398,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,3,terminal,2,1,7,4,1,13,14,3,:,0.27537235617637634,0.23434898257255554,0.0410233736038208,80,0.002021399966906756,0.16666666666666666,early,373.5178527832031,0.275390625,0.041015625,1.930305004119873,0.9919805526733398,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,23,4,terminal,2,1,5,3,1,12,13,2,films,0.21476301550865173,0.20294678211212158,0.011816233396530151,80,0.002021399966906756,0.11904761904761904,early,343.71551513671875,0.2147216796875,0.01171875,1.9307334423065186,0.9922007322311401,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,0,root,1,2,3,10,1,19,20,9,ail,-0.21835657954216003,-0.20769047737121582,-0.010666102170944214,80,0.002202000003308058,0.4523809523809524,middle,466.74737548828125,-0.2076416015625,0.0107421875,1.9453108310699463,0.9996920228004456,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,1,root,1,1,2,9,1,18,19,8,H,-0.2654597759246826,-0.2833064794540405,0.01784670352935791,80,0.002202000003308058,0.40476190476190477,middle,467.8978576660156,-0.265380859375,0.017822265625,1.9447605609893799,0.9994092583656311,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,2,terminal,2,1,7,4,1,13,14,3,:,-0.20212966203689575,-0.21151383221149445,0.009384170174598694,80,0.002202000003308058,0.16666666666666666,early,373.5178527832031,-0.2021484375,0.0093994140625,1.9428446292877197,0.9984246492385864,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,3,terminal,2,1,7,4,1,13,14,3,:,-0.20212966203689575,-0.21151383221149445,0.009384170174598694,80,0.002202000003308058,0.16666666666666666,early,373.5178527832031,-0.2021484375,0.0093994140625,1.9428446292877197,0.9984246492385864,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,bridge_comparison,2,branching,37,4,terminal,2,1,5,0,global,39,40,29,"Do both films: Tears Were Falling and Hail, Mary! have the directors from the same country?",-0.3037159740924835,-0.3292192816734314,0.025503307580947876,80,0.002202000003308058,1.4047619047619047,late,323.25537109375,-0.3037109375,0.025390625,1.9355957508087158,0.9946994781494141,21,query states/provenance plus unlabeled parent scores
