case_id,condition,policy,seed,hypothesis_recall,address_recall,tr_address,hypotheses
alias-bluebird,latent,multi_hypothesis,71,0,0,0,[]
date-certificate,explicit,multi_hypothesis,11,0,0,0,[]
date-certificate,explicit,multi_hypothesis,23,0,0,0,[]
date-certificate,explicit,multi_hypothesis,37,0,0,0,[]
date-certificate,explicit,multi_hypothesis,53,0,0,0,[]
date-certificate,explicit,multi_hypothesis,71,1,1,1,"[""{'hypothesis': 'Continue standard', 'action': 'continue_standard'}"", ""{'hypothesis': 'Rotate certificate', 'action': 'rotate_certificate'}"", ""{'hypothesis': 'Retry unchanged', 'action': 'retry_unchanged'}"", ""{'hypothesis': 'Defer for review', 'action': 'defer_for_review'}""]"
date-certificate,latent,multi_hypothesis,11,1,1,1,"[""{'hypothesis': 'Rotate the certificate to a new domain', 'candidate_action_id': 'rotate_certificate'}"", ""{'hypothesis': 'Retry the unchanged certificate', 'candidate_action_id': 'retry_unchanged'}"", ""{'hypothesis': 'Continue with standard credentials', 'candidate_action_id': 'continue_standard'}"", ""{'hypothesis': 'Defer for review', 'candidate_action_id': 'defer_for_review'}""]"
date-certificate,latent,multi_hypothesis,23,0,0,0,[]
date-certificate,latent,multi_hypothesis,37,1,1,1,"[""{'hypothesis': 'Rotate certificate to match the new standard', 'candidate_action_id': 'rotate_certificate'}"", ""{'hypothesis': 'Continue standard process', 'candidate_action_id': 'continue_standard'}"", ""{'hypothesis': 'defer for review', 'candidate_action_id': 'defer_for_review'}"", ""{'hypothesis': 'retry unchanged', 'candidate_action_id': 'retry_unchanged'}""]"
date-certificate,latent,multi_hypothesis,53,1,1,1,"[""{'hypothesis': 'defer_for_review', 'action': 'defer_for_review'}"", ""{'hypothesis': 'retry_unchanged', 'action': 'retry_unchanged'}"", ""{'hypothesis': 'rotate_certificate', 'action': 'rotate_certificate'}"", ""{'hypothesis': 'continue_standard', 'action': 'continue_standard'}""]"
date-certificate,latent,multi_hypothesis,71,0,0,0,[]
rare-maintenance-token,explicit,multi_hypothesis,11,0,0,0,[]
rare-maintenance-token,explicit,multi_hypothesis,23,0,0,0,[]
rare-maintenance-token,explicit,multi_hypothesis,37,0,0,0,[]
rare-maintenance-token,explicit,multi_hypothesis,53,0,0,0,[]
rare-maintenance-token,explicit,multi_hypothesis,71,0,0,0,[]
rare-maintenance-token,latent,multi_hypothesis,11,0,0,0,[]
rare-maintenance-token,latent,multi_hypothesis,23,0,0,0,[]
rare-maintenance-token,latent,multi_hypothesis,37,0,0,0,[]
rare-maintenance-token,latent,multi_hypothesis,53,0,0,0,[]
rare-maintenance-token,latent,multi_hypothesis,71,0,0,0,[]
relation-atlas-vault,explicit,multi_hypothesis,11,0,0,0,[]
relation-atlas-vault,explicit,multi_hypothesis,23,0,0,0,[]
relation-atlas-vault,explicit,multi_hypothesis,37,0,0,0,[]
relation-atlas-vault,explicit,multi_hypothesis,53,0,0,0,[]
relation-atlas-vault,explicit,multi_hypothesis,71,0,0,0,[]
relation-atlas-vault,latent,multi_hypothesis,11,0,0,0,[]
relation-atlas-vault,latent,multi_hypothesis,23,0,0,0,[]
relation-atlas-vault,latent,multi_hypothesis,37,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'restart_vault_first', 'hypothesis': 'restart_vault_first'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}""]"
relation-atlas-vault,latent,multi_hypothesis,53,0,0,0,[]
relation-atlas-vault,latent,multi_hypothesis,71,0,0,0,[]
action-quarantine,explicit,multi_hypothesis,11,1,1,1,"[""{'action_id': 'quarantine_replica', 'hypothesis': 'quarantine_replica'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action_id': 'continue_standard', 'hypothesis': 'continue_standard'}""]"
action-quarantine,explicit,multi_hypothesis,23,0,0,0,[]
action-quarantine,explicit,multi_hypothesis,37,1,1,1,"[""{'action_id': 'quarantine_replica', 'hypothesis': 'quarantine_replica'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action_id': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}""]"
action-quarantine,explicit,multi_hypothesis,53,1,1,1,"[""{'action_id': 'quarantine_replica', 'hypothesis': 'quarantine_replica'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action_id': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer_for_review'}""]"
action-quarantine,explicit,multi_hypothesis,71,0,0,0,[]
action-quarantine,latent,multi_hypothesis,11,1,1,1,"[""{'action': 'continue_standard', 'hypothesis': 'Continue standard'}"", ""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'quarantine_replica', 'hypothesis': 'quarantine_replica'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}""]"
action-quarantine,latent,multi_hypothesis,23,1,1,1,"[""{'action': 'quarantine_replica', 'hypothesis': 'quarantine_replica'}"", ""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}""]"
action-quarantine,latent,multi_hypothesis,37,1,1,1,"[""{'action_id': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action_id': 'quarantine_replica', 'hypothesis': 'quarantine_replica'}"", ""{'action_id': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}""]"
action-quarantine,latent,multi_hypothesis,53,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue standard'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'Retry unchanged'}"", ""{'action_id': 'quarantine_replica', 'hypothesis': 'Quarantine replica'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer_for_review'}""]"
action-quarantine,latent,multi_hypothesis,71,1,1,1,"[""{'action': 'quarantine_replica', 'hypothesis': 'quarantine_replica'}"", ""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}""]"
state-pending-deletion,explicit,multi_hypothesis,11,0,0,0,[]
state-pending-deletion,explicit,multi_hypothesis,23,0,0,0,[]
state-pending-deletion,explicit,multi_hypothesis,37,0,0,0,[]
state-pending-deletion,explicit,multi_hypothesis,53,0,0,0,[]
state-pending-deletion,explicit,multi_hypothesis,71,0,0,0,[]
state-pending-deletion,latent,multi_hypothesis,11,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': '1. defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': '2. retry_unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': '3. continue_standard'}"", ""{'action': 'cancel_deletion', 'hypothesis': '4. cancel_deletion'}""]"
state-pending-deletion,latent,multi_hypothesis,23,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'cancel_deletion', 'hypothesis': 'cancel_deletion'}""]"
state-pending-deletion,latent,multi_hypothesis,37,0,0,0,[]
state-pending-deletion,latent,multi_hypothesis,53,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue with standard action'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'Retry with unchanged action'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'Defer for review'}"", ""{'action_id': 'cancel_deletion', 'hypothesis': 'Cancel deletion'}""]"
state-pending-deletion,latent,multi_hypothesis,71,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'cancel_deletion', 'hypothesis': 'cancel_deletion'}""]"
permission-read-only,explicit,multi_hypothesis,11,0,0,0,[]
permission-read-only,explicit,multi_hypothesis,23,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue_standard'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action_id': 'request_write_grant', 'hypothesis': 'request_write_grant'}""]"
permission-read-only,explicit,multi_hypothesis,37,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue_standard'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action_id': 'request_write_grant', 'hypothesis': 'request_write_grant'}""]"
permission-read-only,explicit,multi_hypothesis,53,0,0,0,[]
permission-read-only,explicit,multi_hypothesis,71,0,0,0,[]
permission-read-only,latent,multi_hypothesis,11,1,1,1,"[""{'action': 'continue_standard', 'hypothesis': 'Continue_standard'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'request_write_grant', 'hypothesis': 'request_write_grant'}"", ""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}""]"
permission-read-only,latent,multi_hypothesis,23,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'request_write_grant', 'hypothesis': 'request_write_grant'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}""]"
permission-read-only,latent,multi_hypothesis,37,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'request_write_grant', 'hypothesis': 'request_write_grant'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}""]"
permission-read-only,latent,multi_hypothesis,53,1,1,1,"[""{'action': 'continue_standard', 'hypothesis': 'Continue standard'}"", ""{'action': 'request_write_grant', 'hypothesis': 'Request write grant'}"", ""{'action': 'defer_for_review', 'hypothesis': 'Defer for review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'Retry unchanged'}""]"
permission-read-only,latent,multi_hypothesis,71,1,1,1,"[""{'action': 'continue_standard', 'hypothesis': 'Continue_standard'}"", ""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'request_write_grant', 'hypothesis': 'request_write_grant'}""]"
dependency-libcrypto,explicit,multi_hypothesis,11,0,0,0,[]
dependency-libcrypto,explicit,multi_hypothesis,23,1,1,1,"[""{'action': 'install_compatibility_package', 'hypothesis': '1. Install compatibility package'}"", ""{'action': 'retry_unchanged', 'hypothesis': '2. Retry unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': '3. Continue standard'}"", ""{'action': 'defer_for_review', 'hypothesis': '4. Defer for review'}""]"
dependency-libcrypto,explicit,multi_hypothesis,37,1,1,1,"[""{'action': 'install_compatibility_package', 'hypothesis': 'Install compatibility package'}"", ""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}""]"
dependency-libcrypto,explicit,multi_hypothesis,53,1,1,1,"[""{'action': 'install_compatibility_package', 'hypothesis': 'Install compatibility package'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'Retry unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': 'Continue standard'}"", ""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}""]"
dependency-libcrypto,explicit,multi_hypothesis,71,0,0,0,[]
dependency-libcrypto,latent,multi_hypothesis,11,1,1,1,"[""{'candidate_action': 'install_compatibility_package', 'hypothesis': 'Deploy the legacy worker with the current configuration'}"", ""{'candidate_action': 'retry_unchanged', 'hypothesis': 'Retry the deployment of the legacy worker'}"", ""{'candidate_action': 'continue_standard', 'hypothesis': 'Continue with the standard deployment process'}"", ""{'candidate_action': 'defer_for_review', 'hypothesis': 'defer the deployment to a review team'}""]"
dependency-libcrypto,latent,multi_hypothesis,23,0,0,0,[]
dependency-libcrypto,latent,multi_hypothesis,37,0,0,0,[]
dependency-libcrypto,latent,multi_hypothesis,53,0,0,0,[]
dependency-libcrypto,latent,multi_hypothesis,71,0,0,0,[]
error-e7312,explicit,multi_hypothesis,11,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'Try to defer for review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'Retry the unchanged action'}"", ""{'action': 'continue_standard', 'hypothesis': 'Continue standard'}"", ""{'action': 'rebuild_search_index', 'hypothesis': 'Rebuild search index'}""]"
error-e7312,explicit,multi_hypothesis,23,0,0,0,[]
error-e7312,explicit,multi_hypothesis,37,0,0,0,[]
error-e7312,explicit,multi_hypothesis,53,0,0,0,[]
error-e7312,explicit,multi_hypothesis,71,0,0,0,[]
error-e7312,latent,multi_hypothesis,11,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue standard search index rebuild'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'Retry unchanged search index rebuild'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer for review'}"", ""{'action_id': 'rebuild_search_index', 'hypothesis': 'rebuild search index'}""]"
error-e7312,latent,multi_hypothesis,23,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue standard search index rebuild'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'Retry unchanged search index rebuild'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer for review'}"", ""{'action_id': 'rebuild_search_index', 'hypothesis': 'rebuild search index'}""]"
error-e7312,latent,multi_hypothesis,37,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue standard search action'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'Retry unchanged search action'}"", ""{'action_id': 'rebuild_search_index', 'hypothesis': 'Rebuild search index'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer for review'}""]"
error-e7312,latent,multi_hypothesis,53,0,0,0,[]
error-e7312,latent,multi_hypothesis,71,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue standard search index rebuild'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'Retry unchanged search index rebuild'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'Defer for review'}"", ""{'action_id': 'rebuild_search_index', 'hypothesis': 'Rebuild search index'}""]"
backend-glacier,explicit,multi_hypothesis,11,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue Standard'}"", ""{'action_id': 'inspect_legacy_archive', 'hypothesis': 'Inspect Legacy Archive'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'Retry Unchanged'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer_for_review'}""]"
backend-glacier,explicit,multi_hypothesis,23,0,0,0,[]
backend-glacier,explicit,multi_hypothesis,37,0,0,0,[]
backend-glacier,explicit,multi_hypothesis,53,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'inspect_legacy_archive', 'hypothesis': 'inspect_legacy_archive'}""]"
backend-glacier,explicit,multi_hypothesis,71,0,0,0,[]
backend-glacier,latent,multi_hypothesis,11,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'inspect_legacy_archive', 'hypothesis': 'inspect_legacy_archive'}""]"
backend-glacier,latent,multi_hypothesis,23,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'inspect_legacy_archive', 'hypothesis': 'inspect_legacy_archive'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}""]"
backend-glacier,latent,multi_hypothesis,37,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'inspect_legacy_archive', 'hypothesis': 'inspect_legacy_archive'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}""]"
backend-glacier,latent,multi_hypothesis,53,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'inspect_legacy_archive', 'hypothesis': 'inspect_legacy_archive'}""]"
backend-glacier,latent,multi_hypothesis,71,0,0,0,[]
schema-decimal-string,explicit,multi_hypothesis,11,0,0,0,[]
schema-decimal-string,explicit,multi_hypothesis,23,0,0,0,[]
schema-decimal-string,explicit,multi_hypothesis,37,0,0,0,[]
schema-decimal-string,explicit,multi_hypothesis,53,0,0,0,[]
schema-decimal-string,explicit,multi_hypothesis,71,0,0,0,[]
schema-decimal-string,latent,multi_hypothesis,11,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'parse_decimal_string', 'hypothesis': 'parse_decimal_string'}""]"
schema-decimal-string,latent,multi_hypothesis,23,0,0,0,[]
schema-decimal-string,latent,multi_hypothesis,37,0,0,0,[]
schema-decimal-string,latent,multi_hypothesis,53,0,0,0,[]
schema-decimal-string,latent,multi_hypothesis,71,0,0,0,[]
threshold-latency,explicit,multi_hypothesis,11,0,0,0,[]
threshold-latency,explicit,multi_hypothesis,23,0,0,0,[]
threshold-latency,explicit,multi_hypothesis,37,0,0,0,[]
threshold-latency,explicit,multi_hypothesis,53,0,0,0,[]
threshold-latency,explicit,multi_hypothesis,71,0,0,0,[]
threshold-latency,latent,multi_hypothesis,11,1,1,1,"[""{'action_id': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action_id': 'escalate_capacity', 'hypothesis': 'escalate_capacity'}"", ""{'action_id': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}""]"
threshold-latency,latent,multi_hypothesis,23,1,1,1,"[""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}"", ""{'action': 'continue_standard', 'hypothesis': 'continue_standard'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'escalate_capacity', 'hypothesis': 'escalate_capacity'}""]"
threshold-latency,latent,multi_hypothesis,37,1,1,1,"[""{'action_id': 'continue_standard', 'hypothesis': 'Continue with standard action'}"", ""{'action_id': 'retry_unchanged', 'hypothesis': 'Retry with unchanged action'}"", ""{'action_id': 'escalate_capacity', 'hypothesis': 'Escalate capacity'}"", ""{'action_id': 'defer_for_review', 'hypothesis': 'defer for review'}""]"
threshold-latency,latent,multi_hypothesis,53,1,1,1,"[""{'action': 'continue_standard', 'hypothesis': 'Continue_standard'}"", ""{'action': 'escalate_capacity', 'hypothesis': 'escalate_capacity'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}""]"
threshold-latency,latent,multi_hypothesis,71,1,1,1,"[""{'action': 'continue_standard', 'hypothesis': 'Continue_standard'}"", ""{'action': 'escalate_capacity', 'hypothesis': 'escalate_capacity'}"", ""{'action': 'retry_unchanged', 'hypothesis': 'retry_unchanged'}"", ""{'action': 'defer_for_review', 'hypothesis': 'defer_for_review'}""]"
