all_candidate_full_tokens,argument_semantic_correct,call_parse_valid,candidate_count,capability_choice_correct,catalog_size,condition,context_fit,disclosure_ratio_a,disclosure_ratio_total,enum_type_valid,execution_acceptance,execution_reason,full_schema_tokens_avoided,full_schemas_materialized,generated_name,generated_text,generated_tokens,generation_error,host_rejection,materialization_seconds,max_candidates,model_invocations,native_kv_bytes,phase_a_capability_tokens,phase_a_ttft_seconds,phase_b_capability_tokens,phase_b_ttft_seconds,phase_transition_overhead_seconds,policy,prompt_tokens,query_id,required_argument_coverage,retry_count,schema_valid_call,scoring_device,seed,selected_name,target_in_palette,target_name,task_success,total_capability_tokens,total_ttft_seconds,unsafe_exposure,unsafe_tool_choice,wall_clock_seconds,wrong_tool_choice,wrong_tool_execution_attempt
2620,0,1,8,1,8192,C3_oracle_to_full,1,0.11068702290076336,0.11068702290076336,1,1,executed,2620,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00014489982277154922,8,1,33259520,290,0.6097583000082523,0,0.0,0.0,A2_raw_union,243,update_user-h4-en-1,1,0,1,cuda,23,update_user,0,update_user,0,290,0.6097583000082523,0,0,5.996774799888954,0,0
1313,0,1,4,0,8192,C0_full_all_one_pass,1,1.0022848438690022,1.0022848438690022,1,1,executed,1313,4,search_issue_01428,"<tool_call>\n{""name"": ""search_issue_01428"", ""arguments"": {""issue_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.00017190002836287022,4,1,150929408,1316,1.6507202999200672,0,0.0,0.0,A1_fused,682,search_document-h1-en-1,0,0,1,cuda,23,search_issue_01428,0,search_document,0,1316,1.6507202999200672,0,0,6.604374800110236,1,1
1313,0,0,4,0,8192,C1_compact_only,1,0.46534653465346537,0.46534653465346537,1,0,malformed_call,1313,0,,"{""name"":""search_issue_01428"", ""arguments"": {""request_note"": ""PRA Notes""}}",25,,1,0.00014690007083117962,4,1,70074368,611,1.6600816000718623,0,0.0,0.0,A1_fused,675,search_document-h1-en-1,0,0,0,cuda,23,,0,search_document,0,611,1.6600816000718623,0,0,5.915962000144646,0,0
1313,0,1,4,0,8192,C2_compact_to_full,1,0.46534653465346537,0.7143945163747144,1,1,executed,986,1,search_issue_01428,"<tool_call>\n{""name"": ""search_issue_01428"", ""arguments"": {""issue_id"": ""PRA Notes""}}\n</tool_call>",43,,0,0.002995600225403905,4,2,107577344,611,1.671081000007689,327,0.4318637999240309,0.0024518000427633524,A1_fused,931,search_document-h1-en-1,0,0,1,cuda,23,search_issue_01428,0,search_document,0,938,2.10294479993172,0,0,9.514912100043148,1,1
1313,1,1,4,1,8192,C3_oracle_to_full,1,0.19725818735719725,0.19725818735719725,1,1,executed,1313,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.00013950001448392868,4,1,29704192,259,0.5082054000813514,0,0.0,0.0,A1_fused,199,search_document-h1-en-1,1,0,1,cuda,23,search_document,0,search_document,1,259,0.5082054000813514,0,0,4.159686800092459,0,0
2641,0,1,8,0,8192,C0_full_all_one_pass,1,1.0026505111700112,1.0026505111700112,1,1,executed,2641,8,search_issue_01428,"<tool_call>\n{""name"": ""search_issue_01428"", ""arguments"": {""issue_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.0005969998892396688,8,1,303693824,2648,3.3626999999396503,0,0.0,0.0,A1_fused,1251,search_document-h1-en-1,0,0,1,cuda,23,search_issue_01428,0,search_document,0,2648,3.3626999999396503,0,0,8.578376699937508,1,1
2641,0,0,8,0,8192,C1_compact_only,1,0.4645967436577054,0.4645967436577054,1,0,malformed_call,2641,0,,"{""name"":""search_issue_01428"", ""arguments"": {""request_note"":""PRA Notes""}}",24,,1,0.00038659991696476936,8,1,140722176,1227,3.7022186999674886,0,0.0,0.0,A1_fused,1291,search_document-h1-en-1,0,0,0,cuda,23,,0,search_document,0,1227,3.7022186999674886,0,0,8.062343699857593,0,0
2641,0,1,8,0,8192,C2_compact_to_full,1,0.4645967436577054,0.5884134797425218,1,1,executed,2314,1,search_issue_01428,"<tool_call>\n{""name"": ""search_issue_01428"", ""arguments"": {""issue_id"": ""PRA Notes""}}\n</tool_call>",43,,0,0.004777900176122785,8,2,178225152,1227,3.638345699990168,327,0.45543550001457334,0.004304200178012252,A1_fused,1547,search_document-h1-en-1,0,0,1,cuda,23,search_issue_01428,0,search_document,0,1554,4.0937812000047415,0,0,11.57622960023582,1,1
2641,1,1,8,1,8192,C3_oracle_to_full,1,0.09806891329042029,0.09806891329042029,1,1,executed,2641,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.000130099942907691,8,1,29704192,259,0.5462257000617683,0,0.0,0.0,A1_fused,199,search_document-h1-en-1,1,0,1,cuda,23,search_document,0,search_document,1,259,0.5462257000617683,0,0,4.491233899956569,0,0
1244,0,1,4,0,8192,C0_full_all_one_pass,1,1.002411575562701,1.002411575562701,1,1,executed,1244,4,search_account_00438,"<tool_call>\n{""name"": ""search_account_00438"", ""arguments"": {""user_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.00026940018869936466,4,1,143015936,1247,1.3745573998894542,0,0.0,0.0,A2_raw_union,632,search_document-h1-en-1,0,0,1,cuda,23,search_account_00438,0,search_document,0,1247,1.3745573998894542,0,0,6.369987900136039,1,1
1244,0,0,4,0,8192,C1_compact_only,1,0.452572347266881,0.452572347266881,1,0,malformed_call,1244,0,,"{""name"":""find_account_00695""}",13,,1,0.0002533998340368271,4,1,64569344,563,1.429170399904251,0,0.0,0.0,A2_raw_union,627,search_document-h1-en-1,0,0,0,cuda,23,,0,search_document,0,563,1.429170399904251,0,0,3.6840938997920603,0,0
1244,0,1,4,0,8192,C2_compact_to_full,1,0.452572347266881,0.7178456591639871,1,1,executed,914,1,find_account_00695,"<tool_call>\n{""name"": ""find_account_00695"", ""arguments"": {""user_id"": ""PRA Notes""}}\n</tool_call>",43,,0,0.00203730002976954,4,2,102416384,563,1.425422899890691,330,0.4430789998732507,0.001785400090739131,A2_raw_union,883,search_document-h1-en-1,0,0,1,cuda,23,find_account_00695,0,search_document,0,893,1.8685018997639418,0,0,9.588382799876854,1,1
1244,1,1,4,1,8192,C3_oracle_to_full,1,0.20819935691318328,0.20819935691318328,1,1,executed,1244,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.0003720999229699373,4,1,29704192,259,0.6002591999713331,0,0.0,0.0,A2_raw_union,199,search_document-h1-en-1,1,0,1,cuda,23,search_document,0,search_document,1,259,0.6002591999713331,0,0,4.3052864000201225,0,0
2480,0,1,8,0,8192,C0_full_all_one_pass,1,1.0028225806451614,1.0028225806451614,1,1,executed,2480,8,read_document,"<tool_call>\n{""name"": ""read_document"", ""arguments"": {""document_id"": ""PRA Notes""}}\n</tool_call>",23,,0,0.0007567999418824911,8,1,285229056,2487,2.9740304998122156,0,0.0,0.0,A2_raw_union,1142,search_document-h1-en-1,0,0,1,cuda,23,read_document,0,search_document,0,2487,2.9740304998122156,0,0,6.969034199835733,1,1
2480,0,0,8,0,8192,C1_compact_only,1,0.45120967741935486,0.45120967741935486,1,0,malformed_call,2480,0,,"{""name"":""find_account_00695"", ""arguments"":{}}",18,,1,0.0007427001837641001,8,1,128335872,1119,3.340863300021738,0,0.0,0.0,A2_raw_union,1183,search_document-h1-en-1,0,0,0,cuda,23,,0,search_document,0,1119,3.340863300021738,0,0,6.588069900171831,0,0
2480,0,1,8,0,8192,C2_compact_to_full,1,0.45120967741935486,0.584274193548387,1,1,executed,2150,1,find_account_00695,"<tool_call>\n{""name"": ""find_account_00695"", ""arguments"": {""user_id"": ""PRA Notes""}}\n</tool_call>",43,,0,0.002696200041100383,8,2,166182912,1119,3.241460100049153,330,0.4530073998030275,0.0024747001007199287,A2_raw_union,1439,search_document-h1-en-1,0,0,1,cuda,23,find_account_00695,0,search_document,0,1449,3.6944674998521805,0,0,11.217121799709275,1,1
2480,1,1,8,1,8192,C3_oracle_to_full,1,0.10443548387096774,0.10443548387096774,1,1,executed,2480,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.00014130002819001675,8,1,29704192,259,0.585188299883157,0,0.0,0.0,A2_raw_union,199,search_document-h1-en-1,1,0,1,cuda,23,search_document,0,search_document,1,259,0.585188299883157,0,0,4.760767800034955,0,0
1287,0,1,4,0,8192,C0_full_all_one_pass,1,1.0023310023310024,1.0023310023310024,1,1,executed,1287,4,export_package_01442,"<tool_call>\n{""name"": ""export_package_01442"", ""arguments"": {""artifact_id"": ""d42"", ""request_note"": ""Download as PDF""}}\n</tool_call>",38,,0,0.0002360998187214136,4,1,147947520,1290,1.6173382999841124,0,0.0,0.0,A1_fused,679,export_document-h2-en-1,0,0,1,cuda,23,export_package_01442,1,export_document,0,1290,1.6173382999841124,0,0,8.428766499971971,1,1
1287,0,0,4,0,8192,C1_compact_only,1,0.45454545454545453,0.45454545454545453,1,0,malformed_call,1287,0,,"{""name"":""export_document"",""arguments"":{""document_id"":""d42"",""format"":""pdf""}}",20,,1,0.0002000001259148121,4,1,67092480,585,1.597194700036198,0,0.0,0.0,A1_fused,652,export_document-h2-en-1,0,0,0,cuda,23,,1,export_document,0,585,1.597194700036198,0,0,5.342447500210255,0,0
1287,1,1,4,1,8192,C2_compact_to_full,1,0.45454545454545453,0.6891996891996892,1,1,executed,985,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.002964500105008483,4,2,101728256,585,1.6702395000029355,302,0.42812830000184476,0.002799700014293194,A1_fused,905,export_document-h2-en-1,1,0,1,cuda,23,export_document,1,export_document,1,887,2.0983678000047803,0,0,8.497169500216842,0,0
1287,1,1,4,1,8192,C3_oracle_to_full,1,0.23465423465423466,0.23465423465423466,1,1,executed,1287,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0001330000814050436,4,1,34635776,302,0.5636514001525939,0,0.0,0.0,A1_fused,253,export_document-h2-en-1,1,0,1,cuda,23,export_document,1,export_document,1,302,0.5636514001525939,0,0,5.524406500160694,0,0
2609,0,1,8,0,8192,C0_full_all_one_pass,1,1.0026830203142967,1.0026830203142967,1,1,executed,2609,8,export_package_01442,"<tool_call>\n{""name"": ""export_package_01442"", ""arguments"": {""artifact_id"": ""d42"", ""request_note"": ""Download as PDF""}}\n</tool_call>",38,,0,0.0005824000108987093,8,1,300023808,2616,3.3584163999184966,0,0.0,0.0,A1_fused,1247,export_document-h2-en-1,0,0,1,cuda,23,export_package_01442,1,export_document,0,2616,3.3584163999184966,0,0,10.335772499907762,1,1
2609,0,0,8,0,8192,C1_compact_only,1,0.45994633959371406,0.45994633959371406,1,0,malformed_call,2609,0,,"{""name"":""export_package_05057"",""arguments"":{""request_note"":""d42""}}",22,,1,0.00022150017321109772,8,1,137625600,1200,3.3799970999825746,0,0.0,0.0,A1_fused,1267,export_document-h2-en-1,0,0,0,cuda,23,,1,export_document,0,1200,3.3799970999825746,0,0,7.422819199971855,0,0
2609,0,1,8,0,8192,C2_compact_to_full,1,0.45994633959371406,0.5868148715983136,1,1,executed,2278,1,export_package_05057,"<tool_call>\n{""name"": ""export_package_05057"", ""arguments"": {""artifact_id"": ""d42"", ""request_note"": ""Download as PDF""}}\n</tool_call>",52,,0,0.002641499973833561,8,2,175587328,1200,3.4914351999759674,331,0.5596425000112504,0.0023846998810768127,A1_fused,1526,export_document-h2-en-1,0,0,1,cuda,23,export_package_05057,1,export_document,0,1531,4.051077699987218,0,0,14.133169800043106,1,1
2609,1,1,8,1,8192,C3_oracle_to_full,1,0.1157531621310847,0.1157531621310847,1,1,executed,2609,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0001283001620322466,8,1,34635776,302,0.5492767000105232,0,0.0,0.0,A1_fused,253,export_document-h2-en-1,1,0,1,cuda,23,export_document,1,export_document,1,302,0.5492767000105232,0,0,5.8200950000900775,0,0
1240,0,1,4,0,8192,C0_full_all_one_pass,1,1.0024193548387097,1.0024193548387097,1,1,executed,1240,4,export_package_01442,"<tool_call>\n{""name"": ""export_package_01442"", ""arguments"": {""artifact_id"": ""d42"", ""request_note"": ""Download as PDF""}}\n</tool_call>",38,,0,0.00031129992567002773,4,1,142557184,1243,1.4363593000452965,0,0.0,0.0,A2_raw_union,628,export_document-h2-en-1,0,0,1,cuda,23,export_package_01442,0,export_document,0,1243,1.4363593000452965,0,0,8.042751800036058,1,1
1240,0,0,4,0,8192,C1_compact_only,1,0.4508064516129032,0.4508064516129032,1,0,malformed_call,1240,0,,"{""name"":""add_package_00620"", ""arguments"": {""artifact_id"": ""d42""}}",25,,1,0.00017520016990602016,4,1,64110592,559,1.3529513999819756,0,0.0,0.0,A2_raw_union,626,export_document-h2-en-1,0,0,0,cuda,23,,0,export_document,0,559,1.3529513999819756,0,0,5.5670568000059575,0,0
1240,0,1,4,0,8192,C2_compact_to_full,1,0.4508064516129032,0.7104838709677419,1,1,executed,918,1,export_package_01442,"<tool_call>\n{""name"": ""export_package_01442"", ""arguments"": {""artifact_id"": ""d42"", ""request_note"": ""Download as PDF""}}\n</tool_call>",52,,0,0.0031564999371767044,4,2,101040128,559,1.390871600015089,322,0.5499372999183834,0.002948399865999818,A2_raw_union,885,export_document-h2-en-1,0,0,1,cuda,23,export_package_01442,0,export_document,0,881,1.9408088999334723,0,0,10.92670079995878,1,1
1240,1,1,4,1,8192,C3_oracle_to_full,1,0.2435483870967742,0.2435483870967742,1,1,executed,1240,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.00018860003910958767,4,1,34635776,302,0.5737803999800235,0,0.0,0.0,A2_raw_union,253,export_document-h2-en-1,1,0,1,cuda,23,export_document,0,export_document,1,302,0.5737803999800235,0,0,5.688744600163773,0,0
2519,0,1,8,0,8192,C0_full_all_one_pass,1,1.0027788805081381,1.0027788805081381,1,0,unknown_argument,2519,8,export_package_01442,"<tool_call>\n{""name"": ""export_package_01442"", ""arguments"": {""artifact_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",35,,1,0.0006059000734239817,8,1,289701888,2526,3.2635087999515235,0,0.0,0.0,A2_raw_union,1190,export_document-h2-en-1,0,0,0,cuda,23,export_package_01442,1,export_document,0,2526,3.2635087999515235,0,0,9.95133710000664,1,1
2519,0,0,8,0,8192,C1_compact_only,1,0.4537514886859865,0.4537514886859865,1,0,malformed_call,2519,0,,"{""name"":""add_package_01745"",""arguments"":{""request_note"":""Package d42 into something I can download as PDF.""}}",31,,1,0.00022319983690977097,8,1,131088384,1143,3.32929620007053,0,0.0,0.0,A2_raw_union,1210,export_document-h2-en-1,0,0,0,cuda,23,,1,export_document,0,1143,3.32929620007053,0,0,8.95064920000732,0,0
2519,1,1,8,1,8192,C2_compact_to_full,1,0.4537514886859865,0.573640333465661,1,1,executed,2217,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.0016587001737207174,8,2,165724160,1143,3.3429968000855297,302,0.4483338000718504,0.0011899999808520079,A2_raw_union,1463,export_document-h2-en-1,1,0,1,cuda,23,export_document,1,export_document,1,1445,3.79133060015738,0,0,10.37890430050902,0,0
2519,1,1,8,1,8192,C3_oracle_to_full,1,0.11988884477967447,0.11988884477967447,1,1,executed,2519,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0005063998978585005,8,1,34635776,302,0.592507699970156,0,0.0,0.0,A2_raw_union,253,export_document-h2-en-1,1,0,1,cuda,23,export_document,1,export_document,1,302,0.592507699970156,0,0,5.872601999901235,0,0
1298,0,1,4,0,8192,C0_full_all_one_pass,1,1.00231124807396,1.00231124807396,1,1,executed,1298,4,get_repo_00017,"<tool_call>\n{""name"": ""get_repo_00017"", ""arguments"": {""repository_id"": ""u17""}}\n</tool_call>",29,,0,0.00036969990469515324,4,1,149209088,1301,1.719835099996999,0,0.0,0.0,A1_fused,681,get_user-h2-en-1,0,0,1,cuda,37,get_repo_00017,0,get_user,0,1301,1.719835099996999,0,0,6.919193899957463,1,1
1298,0,0,4,0,8192,C1_compact_only,1,0.4645608628659476,0.4645608628659476,1,0,malformed_call,1298,0,,"{""name"":""get_account_03617"", ""arguments"":{""user_id"":""u17""}}",24,,1,0.00018780003301799297,4,1,69156864,603,1.6962148998863995,0,0.0,0.0,A1_fused,666,get_user-h2-en-1,0,0,0,cuda,37,,0,get_user,0,603,1.6962148998863995,0,0,5.934530700091273,0,0
1298,1,1,4,0,8192,C2_compact_to_full,1,0.4645608628659476,0.7157164869029276,1,1,executed,972,1,get_account_03617,"<tool_call>\n{""name"": ""get_account_03617"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.0034463999327272177,4,2,106545152,603,1.7004060000181198,326,0.4336855001747608,0.0032504000701010227,A1_fused,921,get_user-h2-en-1,1,0,1,cuda,37,get_account_03617,0,get_user,0,929,2.1340915001928806,0,0,9.481044600019231,1,1
1298,1,1,4,1,8192,C3_oracle_to_full,1,0.19953775038520802,0.19953775038520802,1,1,executed,1298,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00012280000373721123,4,1,29704192,259,0.5866334999445826,0,0.0,0.0,A1_fused,205,get_user-h2-en-1,1,0,1,cuda,37,get_user,0,get_user,1,259,0.5866334999445826,0,0,4.395668700104579,0,0
2597,1,1,8,0,8192,C0_full_all_one_pass,1,1.0026954177897573,1.0026954177897573,1,1,executed,2597,8,get_account_03617,"<tool_call>\n{""name"": ""get_account_03617"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.0007744999602437019,8,1,298647552,2604,3.347946299938485,0,0.0,0.0,A1_fused,1249,get_user-h2-en-1,1,0,1,cuda,37,get_account_03617,0,get_user,0,2604,3.347946299938485,0,0,8.655872299801558,1,1
2597,0,0,8,0,8192,C1_compact_only,1,0.4647670388910281,0.4647670388910281,1,0,malformed_call,2597,0,,"{""name"":""get_account_03617"", ""arguments"":{""user_id"":""u17""}}",24,,1,0.00024370010942220688,8,1,138428416,1207,3.4109807999338955,0,0.0,0.0,A1_fused,1270,get_user-h2-en-1,0,0,0,cuda,37,,0,get_user,0,1207,3.4109807999338955,0,0,7.931908900151029,0,0
2597,1,1,8,0,8192,C2_compact_to_full,1,0.4647670388910281,0.5902964959568733,1,1,executed,2271,1,get_account_03617,"<tool_call>\n{""name"": ""get_account_03617"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.0031100998166948557,8,2,175816704,1207,3.438488000072539,326,0.4621356001589447,0.0028420998714864254,A1_fused,1525,get_user-h2-en-1,1,0,1,cuda,37,get_account_03617,0,get_user,0,1533,3.9006236002314836,0,0,11.671872499864548,1,1
2597,1,1,8,1,8192,C3_oracle_to_full,1,0.09973045822102426,0.09973045822102426,1,1,executed,2597,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.0001221999991685152,8,1,29704192,259,0.5210196000989527,0,0.0,0.0,A1_fused,205,get_user-h2-en-1,1,0,1,cuda,37,get_user,0,get_user,1,259,0.5210196000989527,0,0,4.3918182998895645,0,0
1309,1,1,4,0,8192,C0_full_all_one_pass,1,1.0022918258212377,1.0022918258212377,1,1,executed,1309,4,convert_user_06171,"<tool_call>\n{""name"": ""convert_user_06171"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.00015909993089735508,4,1,150470656,1312,1.6463128000032157,0,0.0,0.0,A2_raw_union,681,get_user-h2-en-1,1,0,1,cuda,37,convert_user_06171,0,get_user,0,1312,1.6463128000032157,0,0,6.591944099869579,1,1
1309,0,0,4,0,8192,C1_compact_only,1,0.4637127578304049,0.4637127578304049,1,0,malformed_call,1309,0,,"{""name"":""tool_name"",""arguments"":{}}",11,,1,0.00016019982285797596,4,1,69615616,607,1.6009814001154155,0,0.0,0.0,A2_raw_union,670,get_user-h2-en-1,0,0,0,cuda,37,,0,get_user,0,607,1.6009814001154155,0,0,3.5164826998952776,0,0
1309,1,1,4,0,8192,C2_compact_to_full,1,0.4637127578304049,0.7135217723453018,1,1,executed,982,1,fetch_account_00271,"<tool_call>\n{""name"": ""fetch_account_00271"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.0028929999098181725,4,2,107118592,607,1.6036587001290172,327,0.4359965999610722,0.0027176998555660248,A2_raw_union,925,get_user-h2-en-1,1,0,1,cuda,37,fetch_account_00271,0,get_user,0,934,2.0396553000900894,0,0,9.527020799927413,1,1
1309,1,1,4,1,8192,C3_oracle_to_full,1,0.19786096256684493,0.19786096256684493,1,1,executed,1309,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00025999988429248333,4,1,29704192,259,0.5874807999935001,0,0.0,0.0,A2_raw_union,205,get_user-h2-en-1,1,0,1,cuda,37,get_user,0,get_user,1,259,0.5874807999935001,0,0,4.390463799703866,0,0
2621,1,1,8,0,8192,C0_full_all_one_pass,1,1.002670736360168,1.002670736360168,1,1,executed,2621,8,fetch_account_00947,"<tool_call>\n{""name"": ""fetch_account_00947"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.0005344999954104424,8,1,301400064,2628,3.4349050000309944,0,0.0,0.0,A2_raw_union,1249,get_user-h2-en-1,1,0,1,cuda,37,fetch_account_00947,0,get_user,0,2628,3.4349050000309944,0,0,8.627871500095353,1,1
2621,0,0,8,0,8192,C1_compact_only,1,0.46432659290347195,0.46432659290347195,1,0,malformed_call,2621,0,,"{""name"":""fetch_account_00271"",""arguments"":{}}",17,,1,0.00026899995282292366,8,1,139575296,1217,3.5257632001303136,0,0.0,0.0,A2_raw_union,1280,get_user-h2-en-1,0,0,0,cuda,37,,0,get_user,0,1217,3.5257632001303136,0,0,6.459230999927968,0,0
2621,1,1,8,0,8192,C2_compact_to_full,1,0.46432659290347195,0.5890881342998855,1,1,executed,2294,1,fetch_account_00271,"<tool_call>\n{""name"": ""fetch_account_00271"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.001776600256562233,8,2,177078272,1217,3.5105544000398368,327,0.4600695001427084,0.001543800113722682,A2_raw_union,1535,get_user-h2-en-1,1,0,1,cuda,37,fetch_account_00271,0,get_user,0,1544,3.970623900182545,0,0,11.75783220026642,1,1
2621,1,1,8,1,8192,C3_oracle_to_full,1,0.09881724532621138,0.09881724532621138,1,1,executed,2621,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00011479994282126427,8,1,29704192,259,0.510606300085783,0,0.0,0.0,A2_raw_union,205,get_user-h2-en-1,1,0,1,cuda,37,get_user,0,get_user,1,259,0.510606300085783,0,0,4.727169599849731,0,0
1256,0,0,4,0,8192,C0_full_all_one_pass,1,1.002388535031847,1.002388535031847,1,0,malformed_call,1256,4,,"The review cleared u17, but the stored state still blocks sign-in. To apply the correction, you need to update the stored state to reflect the corrected information. Please ensure that the stored state is updated with the new information.",48,,1,0.00015360000543296337,4,1,144392192,1259,1.5824372000060976,0,0.0,0.0,A1_fused,643,update_user-h4-en-1,0,0,0,cuda,37,,0,update_user,0,1259,1.5824372000060976,0,0,10.201289600227028,0,0
1256,0,0,4,0,8192,C1_compact_only,1,0.4498407643312102,0.4498407643312102,1,0,malformed_call,1256,0,,"{""name"":""tool_name"",""arguments"":{}}",11,,1,0.0004078000783920288,4,1,64798720,565,1.4935298999771476,0,0.0,0.0,A1_fused,640,update_user-h4-en-1,0,0,0,cuda,37,,0,update_user,0,565,1.4935298999771476,0,0,3.5345264999195933,0,0
1256,0,0,4,0,8192,C2_compact_to_full,1,0.4498407643312102,0.7109872611464968,1,0,malformed_call,928,1,,"The stored state still blocks sign-in, so we need to apply the correction. Please verify the account 04615 to ensure the issue is resolved.",48,,1,0.0019453999120742083,4,2,102416384,565,1.4780433000996709,328,0.5675022001378238,0.0018450000789016485,A1_fused,907,update_user-h4-en-1,0,0,0,cuda,37,verify_account_04615,0,update_user,0,893,2.0455455002374947,0,0,10.592569200089201,1,0
1256,0,1,4,1,8192,C3_oracle_to_full,1,0.23089171974522293,0.23089171974522293,1,1,executed,1256,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00022799987345933914,4,1,33259520,290,0.5310366000048816,0,0.0,0.0,A1_fused,243,update_user-h4-en-1,1,0,1,cuda,37,update_user,0,update_user,0,290,0.5310366000048816,0,0,5.801428499864414,0,0
2573,0,0,8,0,8192,C0_full_all_one_pass,1,1.0027205596579867,1.0027205596579867,1,0,malformed_call,2573,8,,"The review cleared u17, but the stored state still blocks sign-in. To apply the correction, please update the stored state to reflect the successful sign-in.",34,,1,0.0004072000738233328,8,1,295895040,2580,3.2258641000371426,0,0.0,0.0,A1_fused,1211,update_user-h4-en-1,0,0,0,cuda,37,,0,update_user,0,2580,3.2258641000371426,0,0,9.294533200096339,0,0
2573,0,0,8,0,8192,C1_compact_only,1,0.4574426739214924,0.4574426739214924,1,0,malformed_call,2573,0,,"{""name"":""verify_account_04615""}",13,,1,0.00034399982541799545,8,1,134987776,1177,3.341939999954775,0,0.0,0.0,A1_fused,1252,update_user-h4-en-1,0,0,0,cuda,37,,0,update_user,0,1177,3.341939999954775,0,0,5.8127806996926665,0,0
2573,0,0,8,0,8192,C2_compact_to_full,1,0.4574426739214924,0.584920326467159,1,0,malformed_call,2245,1,,"The stored state still blocks sign-in, so we need to apply the correction. Please verify the account 04615 to ensure the issue is resolved.",48,,1,0.007538000121712685,8,2,172605440,1177,3.4667994999326766,328,0.5695316998753697,0.007246500113978982,A1_fused,1519,update_user-h4-en-1,0,0,0,cuda,37,verify_account_04615,0,update_user,0,1505,4.036331199808046,0,0,12.553039399906993,1,0
2573,0,1,8,1,8192,C3_oracle_to_full,1,0.11270890011659541,0.11270890011659541,1,1,executed,2573,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00020790006965398788,8,1,33259520,290,0.5961105001624674,0,0.0,0.0,A1_fused,243,update_user-h4-en-1,1,0,1,cuda,37,update_user,0,update_user,0,290,0.5961105001624674,0,0,5.927903200034052,0,0
1244,0,0,4,0,8192,C0_full_all_one_pass,1,1.002411575562701,1.002411575562701,1,0,malformed_call,1244,4,,"The review cleared u17, but the stored state still blocks sign-in. To apply the correction, you need to update the stored state to reflect the correct information. Please ensure that the stored state is updated to reflect the current status.",49,,1,0.000202300027012825,4,1,143015936,1247,1.5969859000761062,0,0.0,0.0,A2_raw_union,643,update_user-h4-en-1,0,0,0,cuda,37,,0,update_user,0,1247,1.5969859000761062,0,0,10.632915400201455,0,0
