window,seed,policy,evidence_condition,n,correct,full_vocabulary_correct,correct_margin,correct_probability,reference_recall,complete_path_recovery,layer_token_kv_states,brier_score
w64,29,oracle_layer_1,oracle,16,0.5625,0.5625,-0.5682934075593948,0.4765207525524602,1.0,1.0,20.0,0.7537896716271462
w64,29,oracle_layer_2,oracle,16,0.375,0.375,-0.8272849023342133,0.33112789592996705,1.0,1.0,20.0,0.9952976556596695
w64,29,oracle_layer_3,oracle,16,0.4375,0.4375,-0.3314063400030136,0.3903989091340918,1.0,1.0,20.0,0.7576348938491719
w64,29,oracle_layer_4,oracle,16,0.25,0.25,-1.5968910157680511,0.24827964893484022,1.0,1.0,20.0,1.0271257089916617
w64,29,oracle_layer_5,oracle,16,0.25,0.25,-2.4394699931144714,0.22983623201798764,1.0,1.0,20.0,1.1589722654025536
w64,29,spacing_1,selected,16,0.5,0.5,-1.3461789190769196,0.3664678063651081,0.859375,0.6875,29.6875,0.8629760958719999
w64,29,spacing_2,selected,16,0.25,0.25,-1.7675048559904099,0.253422594820222,0.5416666666666666,0.3125,15.0,1.1552305757377326
w64,29,spacing_4,selected,16,0.5,0.5,-1.0788745433092117,0.3853905441483221,0.22916666666666666,0.125,10.0,0.8947208764520838
w64,41,iterative_matched,e0,16,0.125,0.125,-4.000026062130928,0.12971705268500955,0.0,0.0,0.0,1.458150997699704
w64,41,iterative_matched,oracle,16,0.3125,0.3125,-1.7890826314687729,0.2223568173358217,1.0,1.0,20.0,1.0588219856726937
w64,41,iterative_matched,selected,16,0.1875,0.1875,-2.1891013085842133,0.2074430312422919,0.6458333333333334,0.5,20.0,1.1286796084459638
w64,41,iterative_matched,shuffle,16,0.1875,0.1875,-2.9617349058389664,0.15697590646959725,0.6458333333333334,0.5,20.0,1.1705819128546864
w64,41,iterative_matched,wrong,16,0.0625,0.0625,-4.08255036175251,0.0737544498861098,0.0,0.0,20.0,1.346175598911941
w64,41,one_shot,e0,16,0.125,0.125,-4.000026062130928,0.12971705268500955,0.0,0.0,0.0,1.458150997699704
w64,41,one_shot,oracle,16,0.25,0.25,-2.3981104344129562,0.28187959740989754,1.0,1.0,20.0,1.1333756380245177
w64,41,one_shot,selected,16,0.1875,0.1875,-3.8268121033906937,0.19309834667819814,0.296875,0.1875,20.0,1.2737290896475315
w64,41,one_shot,shuffle,16,0.125,0.125,-3.373803123831749,0.1815955443103121,0.296875,0.1875,20.0,1.3001369275152683
w64,41,one_shot,wrong,16,0.125,0.125,-3.9072834253311157,0.1315144718028023,0.0,0.0,20.0,1.3831809924449772
w64,41,oracle_layer_0,oracle,16,0.25,0.25,-2.3981104344129562,0.28187959740989754,1.0,1.0,20.0,1.1333756380245177
w64,41,oracle_layer_1,oracle,16,0.5625,0.5625,0.6127292662858963,0.5073306227568537,1.0,1.0,20.0,0.5806057483387121
w64,41,oracle_layer_2,oracle,16,0.125,0.125,-2.0739951878786087,0.2093954694664717,1.0,1.0,20.0,1.0863630189269315
w64,41,oracle_layer_3,oracle,16,0.4375,0.4375,-1.7783420979976654,0.2995823259043391,1.0,1.0,20.0,0.8856430850573815
w64,41,oracle_layer_4,oracle,16,0.25,0.25,-2.350292816758156,0.19920774915954098,1.0,1.0,20.0,1.0735583222995047
w64,41,oracle_layer_5,oracle,16,0.125,0.125,-3.5182341411709785,0.14013878128571378,1.0,1.0,20.0,1.3896572513622232
w64,41,spacing_1,selected,16,0.375,0.375,-1.5542865544557571,0.3017783275754482,0.7447916666666666,0.5625,29.6875,1.0101508096049656
w64,41,spacing_2,selected,16,0.1875,0.1875,-2.7961523830890656,0.17127699735283386,0.4583333333333333,0.3125,15.0,1.2384592642665666
w64,41,spacing_4,selected,16,0.25,0.25,-2.43971286714077,0.21492150078302075,0.3645833333333333,0.25,10.0,1.1514080717461184
w64,53,iterative_matched,e0,16,0.0625,0.0625,-3.641969546675682,0.06773962737315742,0.0,0.0,0.0,1.2640197779983282
w64,53,iterative_matched,oracle,16,0.375,0.375,-0.7340540140867233,0.3490072737040464,1.0,1.0,20.0,0.8002013711957261
w64,53,iterative_matched,selected,16,0.375,0.375,-1.4251006096601486,0.31210332137561636,0.7552083333333334,0.5,20.0,0.9336501833749935
w64,53,iterative_matched,shuffle,16,0.3125,0.3125,-1.8795911073684692,0.2501502531886217,0.7395833333333334,0.5,20.0,1.0064937678398564
w64,53,iterative_matched,wrong,16,0.0625,0.0625,-3.495657742023468,0.06627412745365291,0.0,0.0,20.0,1.4253142699599266
w64,53,one_shot,e0,16,0.0625,0.0625,-3.641969546675682,0.06773962737315742,0.0,0.0,0.0,1.2640197779983282
w64,53,one_shot,oracle,16,0.375,0.375,-1.0096978545188904,0.33745632763020694,1.0,1.0,20.0,1.01382537835525
w64,53,one_shot,selected,16,0.1875,0.1875,-2.685051456093788,0.20527823097654618,0.5520833333333334,0.375,20.0,1.3452838067642006
w64,53,one_shot,shuffle,16,0.25,0.25,-2.1767804622650146,0.2652310494413541,0.5520833333333334,0.375,20.0,1.210372682860907
w64,53,one_shot,wrong,16,0.0625,0.0625,-4.443451032042503,0.06934145474588149,0.0,0.0,20.0,1.547576155513525
w64,53,oracle_layer_0,oracle,16,0.375,0.375,-1.0096978545188904,0.33745632763020694,1.0,1.0,20.0,1.01382537835525
w64,53,oracle_layer_1,oracle,16,0.25,0.25,-1.8352487832307816,0.24075602526136208,1.0,1.0,20.0,1.0127214672975242
w64,53,oracle_layer_2,oracle,16,0.1875,0.1875,-1.4662131667137146,0.23278102384938393,1.0,1.0,20.0,1.0076766390702687
w64,53,oracle_layer_3,oracle,16,0.3125,0.3125,-1.5089014917612076,0.2416270347457612,1.0,1.0,20.0,0.9252966984640807
w64,53,oracle_layer_4,oracle,16,0.25,0.25,-1.8001205623149872,0.16331753152189776,1.0,1.0,20.0,1.0237147808074951
w64,53,oracle_layer_5,oracle,16,0.0,0.0,-2.579664245247841,0.09008715330492123,1.0,1.0,20.0,1.1647200509905815
w64,53,spacing_1,selected,16,0.1875,0.1875,-1.3477071523666382,0.23674572975141928,0.8229166666666666,0.625,29.6875,1.0008278139866889
w64,53,spacing_2,selected,16,0.3125,0.3125,-1.6247434169054031,0.2945047111643362,0.5364583333333334,0.375,15.0,0.9890940000477713
w64,53,spacing_4,selected,16,0.3125,0.3125,-1.9821383655071259,0.24834274060413009,0.4270833333333333,0.3125,10.0,1.1392205465817824
w64,67,iterative_matched,e0,16,0.0625,0.0625,-4.359051153063774,0.08726397441751033,0.0,0.0,0.0,1.6531481017009355
w64,67,iterative_matched,oracle,16,0.5625,0.5625,0.14998632669448853,0.502990383112774,1.0,1.0,20.0,0.6164869033855211
w64,67,iterative_matched,selected,16,0.25,0.25,-2.1944191604852676,0.22238416625623358,0.4895833333333333,0.3125,20.0,1.0894577824510634
w64,67,iterative_matched,shuffle,16,0.25,0.25,-1.9541020840406418,0.20785197292934754,0.5520833333333334,0.375,20.0,1.074890410527587
w64,67,iterative_matched,wrong,16,0.0,0.0,-3.6211236715316772,0.06531703361179098,0.0,0.0,20.0,1.4238163530826569
w64,67,one_shot,e0,16,0.0625,0.0625,-4.359051153063774,0.08726397441751033,0.0,0.0,0.0,1.6531481017009355
w64,67,one_shot,oracle,16,0.5,0.5,-0.8256652653217316,0.3933367368299514,1.0,1.0,20.0,0.8196344999596477
w64,67,one_shot,selected,16,0.5,0.5,-1.2906812876462936,0.3611837747776008,0.7083333333333334,0.5625,20.0,0.8953192042536102
w64,67,one_shot,shuffle,16,0.375,0.375,-2.5949792563915253,0.2674445094398834,0.7083333333333334,0.5625,20.0,1.059692531824112
w64,67,one_shot,wrong,16,0.0625,0.0625,-3.8796112835407257,0.07348041847171771,0.0,0.0,20.0,1.4302248898893595
w64,67,oracle_layer_0,oracle,16,0.5,0.5,-0.8256652653217316,0.3933367368299514,1.0,1.0,20.0,0.8196344999596477
w64,67,oracle_layer_1,oracle,16,0.25,0.25,-1.1840834617614746,0.25363724000635557,1.0,1.0,20.0,0.9904073496581987
w64,67,oracle_layer_2,oracle,16,0.375,0.375,-1.8010572344064713,0.3099739821318508,1.0,1.0,20.0,1.0301605631029815
w64,67,oracle_layer_3,oracle,16,0.125,0.125,-2.4368614107370377,0.14820782879542094,1.0,1.0,20.0,1.3197662327438593
w64,67,oracle_layer_4,oracle,16,0.125,0.125,-2.862262547016144,0.13133443598053418,1.0,1.0,20.0,1.2757480731233954
w64,67,oracle_layer_5,oracle,16,0.0625,0.0625,-3.589372143149376,0.10052455843106145,1.0,1.0,20.0,1.5217866450548172
w64,67,spacing_1,selected,16,0.1875,0.1875,-1.995439663529396,0.20386400105780922,0.7291666666666666,0.5625,29.6875,1.1862563056565705
w64,67,spacing_2,selected,16,0.3125,0.3125,-2.258835718035698,0.24255276396615955,0.4583333333333333,0.3125,15.0,1.126794510288164
w64,67,spacing_4,selected,16,0.3125,0.3125,-1.9815531373023987,0.2755386031785747,0.3645833333333333,0.25,10.0,1.0887238062950928
