query_id,split,hardness_level,language,query,context,required_tool,useful_tools,related_tools,unsafe_tools,canonical_operation,canonical_object,variant,mode,top1_tool,top1_correct,required_rank,mrr,recall_at_1,recall_at_3,recall_at_5,top1_score,margin,top3_tools,useful_at_3,related_at_3,unsafe_at_3,false_action,token_overlap,bm25_required_score,bm25_required_rank,canonical_operation_present,canonical_object_present,tool_name_or_alias_present,language_match,routing_seconds,index_bytes,model_bytes,candidate_count,decision,selected_stage,calibrated_confidence
export_document-h5-pt-0,validation,H5,pt,Exporte d42 em formato PDF.,,export_document,"('search_document',)","('extract_metadata', 'read_document', 'update_document')","('delete_user', 'purge_archive')",export,document,0,P4_lexical_dictionary_tags,export_document,True,1,1.0,1.0,1.0,1.0,0.6061463356018066,0.3213844299316406,export_document|extract_metadata|update_document,0,2,0,False,0.0,0.0,11,False,False,False,False,0.00789089989848435,55859,0,18,select,P4_lexical_dictionary_tags,
export_document-h5-pt-1,test,H5,pt,Crie uma versao PDF de d42.,,export_document,"('search_document',)","('extract_metadata', 'read_document', 'update_document')","('delete_user', 'purge_archive')",export,document,1,P4_lexical_dictionary_tags,export_document,True,1,1.0,1.0,1.0,1.0,0.4536585807800293,0.12181645631790161,export_document|create_issue|create_report,0,0,0,False,0.0,0.0,11,False,False,False,False,0.006017500068992376,55859,0,18,select,P4_lexical_dictionary_tags,
export_document-h5-es-0,validation,H5,es,Exporta d42 en formato PDF.,,export_document,"('search_document',)","('extract_metadata', 'read_document', 'update_document')","('delete_user', 'purge_archive')",export,document,0,P4_lexical_dictionary_tags,export_document,True,1,1.0,1.0,1.0,1.0,0.619560956954956,0.3299461007118225,export_document|extract_metadata|read_document,0,2,0,False,0.0,0.0,11,False,False,False,False,0.00871640001423657,55859,0,18,select,P4_lexical_dictionary_tags,
export_document-h5-es-1,test,H5,es,Crea una version PDF de d42.,,export_document,"('search_document',)","('extract_metadata', 'read_document', 'update_document')","('delete_user', 'purge_archive')",export,document,1,P4_lexical_dictionary_tags,export_document,True,1,1.0,1.0,1.0,1.0,0.4523809552192688,0.111386239528656,export_document|create_issue|create_report,0,0,0,False,0.0,0.0,11,False,False,False,False,0.00607470003888011,55859,0,18,select,P4_lexical_dictionary_tags,
export_document-h5-fr-0,validation,H5,fr,Exportez d42 au format PDF.,,export_document,"('search_document',)","('extract_metadata', 'read_document', 'update_document')","('delete_user', 'purge_archive')",export,document,0,P4_lexical_dictionary_tags,export_document,True,1,1.0,1.0,1.0,1.0,1.0,0.7126829028129578,export_document|update_document|extract_metadata,0,2,0,False,0.2,1.0,1,False,False,False,False,0.007906199898570776,55859,0,18,select,P4_lexical_dictionary_tags,
export_document-h5-fr-1,test,H5,fr,Creez une version PDF de d42.,,export_document,"('search_document',)","('extract_metadata', 'read_document', 'update_document')","('delete_user', 'purge_archive')",export,document,1,P4_lexical_dictionary_tags,export_document,True,1,1.0,1.0,1.0,1.0,0.45116281509399414,0.10710409283638,export_document|create_report|create_issue,0,0,0,False,0.0,0.0,11,False,False,False,False,0.00929700001142919,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h0-en-0,audit,H0,en,Search for repository pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,0,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.44600623846054077,search_repository|get_repository|search_document,0,1,0,False,0.4,1.0,1,True,True,False,True,0.009930599946528673,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h0-en-1,test,H0,en,Find the source repository named pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,1,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.5901740789413452,search_repository|search_document|get_repository,0,1,0,False,0.42857142857142855,1.0,1,False,True,False,True,0.008028200129047036,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h0-en-2,validation,H0,en,Search repositories for pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,2,P4_lexical_dictionary_tags,search_document,False,2,0.5,0.0,1.0,1.0,1.0,0.01992189884185791,search_document|search_repository|search_user,0,0,0,True,0.2,0.9765625,2,True,False,False,True,0.006114199990406632,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h1-en-0,validation,H1,en,Locate the codebase called pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,0,P4_lexical_dictionary_tags,update_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.6680454015731812,0.021320581436157227,update_user|update_issue|search_repository,0,1,0,True,0.0,0.0,13,False,False,False,True,0.005990100093185902,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h1-en-1,test,H1,en,Look up the source project named pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,1,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.4969326853752136,search_repository|update_user|update_issue,0,1,0,False,0.125,1.0,1,False,False,False,True,0.00949580012820661,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h2-en-0,validation,H2,en,Where is pra-core?,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,0,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,0.5400276184082031,0.04483947157859802,search_repository|search_user|search_document,0,0,0,False,0.0,0.0,12,False,False,False,True,0.004479999886825681,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h2-en-1,test,H2,en,Track down the pra-core codebase.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,1,P4_lexical_dictionary_tags,update_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.6680454015731812,0.021320581436157227,update_user|update_issue|search_repository,0,1,0,True,0.0,0.0,13,False,False,False,True,0.008070100098848343,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h3-en-0,validation,H3,en,I know the project name pra-core but need its internal identifier.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,0,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.4435877203941345,search_repository|read_document|get_user,0,0,0,False,0.08333333333333333,1.0,1,False,False,False,True,0.008289200020954013,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h3-en-1,test,H3,en,"Before opening any details, resolve which source project is called pra-core.",,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,1,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,0.9437500238418579,0.09396886825561523,search_repository|get_repository|search_document,0,1,0,False,0.08333333333333333,0.8977272510528564,2,False,False,False,True,0.009979299968108535,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h4-en-0,validation,H4,en,Resolve the project it refers to.,The engineering note mentions pra-core by name but omits its internal repository ID.,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,0,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.5800049304962158,search_repository|get_repository|search_document,0,1,0,False,0.15789473684210525,1.0,1,False,True,False,True,0.012654299847781658,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h4-en-1,test,H4,en,Find the matching project.,A later step requires a source-project identifier. The only clue is the name pra-core.,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,1,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.5713095664978027,search_repository|search_document|search_user,0,0,0,False,0.25,1.0,1,False,False,False,True,0.012657900108024478,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h5-pt-0,validation,H5,pt,Encontre o repositorio chamado pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,0,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,0.5967321395874023,0.1914805769920349,search_repository|get_repository|search_user,0,1,0,False,0.0,0.0,12,False,False,False,False,0.010248500155285,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h5-pt-1,test,H5,pt,Localize o projeto de codigo pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,1,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,0.5009258985519409,0.18861818313598633,search_repository|search_document|get_repository,0,1,0,False,0.0,0.0,12,False,False,False,False,0.007874199887737632,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h5-es-0,validation,H5,es,Encuentra el repositorio llamado pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,0,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,0.5906535387039185,0.19772189855575562,search_repository|get_repository|search_document,0,1,0,False,0.0,0.0,12,False,False,False,False,0.00581509992480278,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h5-es-1,test,H5,es,Localiza el proyecto de codigo pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,1,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,0.49910715222358704,0.18510714173316956,search_repository|search_user|search_document,0,0,0,False,0.0,0.0,12,False,False,False,False,0.00956530007533729,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h5-fr-0,validation,H5,fr,Trouvez le depot nomme pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,0,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,0.5458974838256836,0.19947975873947144,search_repository|get_repository|search_document,0,1,0,False,0.0,0.0,12,False,False,False,False,0.005675699794664979,55859,0,18,select,P4_lexical_dictionary_tags,
search_repository-h5-fr-1,test,H5,fr,Localisez le projet de code pra-core.,,search_repository,(),"('create_issue', 'get_repository', 'update_issue')","('delete_user', 'purge_archive')",search,repository,1,P4_lexical_dictionary_tags,search_repository,True,1,1.0,1.0,1.0,1.0,0.5433962345123291,0.21488559246063232,search_repository|search_user|get_repository,0,1,0,False,0.0,0.0,12,False,False,False,False,0.010517299873754382,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h0-en-0,audit,H0,en,Retrieve repository repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,0,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.5171542167663574,get_repository|get_user|search_repository,1,0,0,False,0.6666666666666666,1.0,1,False,True,False,True,0.009903399972245097,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h0-en-1,test,H0,en,Get repository details for repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,1,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.5564765930175781,get_repository|get_user|search_repository,1,0,0,False,0.6,1.0,1,True,True,True,True,0.005929500097408891,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h0-en-2,validation,H0,en,Read the repository record identified by repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,2,P4_lexical_dictionary_tags,read_document,False,3,0.3333333333333333,0.0,1.0,1.0,0.925000011920929,0.21641576290130615,read_document|search_repository|get_repository,1,0,0,True,0.14285714285714285,0.5371100306510925,3,False,True,False,True,0.009309899993240833,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h1-en-0,validation,H1,en,Load the source-project details stored under repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,0,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.2507176399230957,get_repository|search_repository|update_user,1,0,0,False,0.125,1.0,1,False,False,False,True,0.007837200071662664,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h1-en-1,test,H1,en,Show the owner and other information for repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,1,P4_lexical_dictionary_tags,update_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.7461538314819336,0.023813366889953613,update_user|update_issue|get_repository,0,1,0,True,0.0,0.0,14,False,False,False,True,0.009105900069698691,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h2-en-0,validation,H2,en,What do we know about repo9?,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,0,P4_lexical_dictionary_tags,notify_user,False,2,0.5,0.0,1.0,1.0,0.795558750629425,0.23515629768371582,notify_user|get_repository|get_user,0,0,0,True,0.0,0.0,13,False,False,False,True,0.005494500044733286,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h2-en-1,test,H2,en,Pull up repo9's details.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,1,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.6017741858959198,get_repository|get_user|search_repository,1,0,0,False,0.2,1.0,1,False,False,False,True,0.006664499873295426,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h3-en-0,validation,H3,en,The identifier repo9 is already known; now its owner and attributes are needed.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,0,P4_lexical_dictionary_tags,read_document,False,6,0.16666666666666666,0.0,0.0,0.0,0.8500000238418579,0.028021931648254395,read_document|get_user|update_user,0,0,0,True,0.0,0.0,14,False,False,False,True,0.00849570007994771,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h3-en-1,test,H3,en,Inspect what is registered under repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,1,P4_lexical_dictionary_tags,extract_metadata,False,6,0.16666666666666666,0.0,0.0,0.0,0.40611112117767334,0.2921292185783386,extract_metadata|create_report|search_repository,1,0,0,True,0.0,0.0,13,False,False,False,True,0.010600600158795714,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h4-en-0,validation,H4,en,Show the information for the resolved item.,The search stage resolved pra-core to repo9. The team now needs ownership details.,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,0,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,0.925000011920929,0.1917998194694519,get_repository|search_document|search_repository,1,0,0,False,0.058823529411764705,1.0,1,False,False,False,True,0.013408099999651313,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h4-en-1,test,H4,en,Load that record.,"Automation already has identifier repo9, but not the associated source-project record.",get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,1,P4_lexical_dictionary_tags,search_repository,False,6,0.16666666666666666,0.0,0.0,0.0,0.8934366106987,0.15154314041137695,search_repository|get_user|read_document,1,0,0,True,0.0,0.0,14,False,False,False,True,0.009995399974286556,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h5-pt-0,validation,H5,pt,Mostre os detalhes de repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,0,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,0.5604024529457092,0.22754532098770142,get_repository|get_user|search_repository,1,0,0,False,0.0,0.0,13,False,False,False,False,0.01195070007815957,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h5-pt-1,test,H5,pt,Consulte o registo do repositorio repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,1,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,0.5981215238571167,0.246568500995636,get_repository|search_repository|get_user,1,0,0,False,0.0,0.0,13,False,False,False,False,0.0078318000305444,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h5-es-0,validation,H5,es,Muestra los detalles de repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,0,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,0.5495349168777466,0.22007542848587036,get_repository|get_user|search_repository,1,0,0,False,0.0,0.0,13,False,False,False,False,0.005758999846875668,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h5-es-1,test,H5,es,Consulta el registro del repositorio repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,1,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,0.5892519950866699,0.2455335259437561,get_repository|search_repository|get_user,1,0,0,False,0.0,0.0,13,False,False,False,False,0.006688499823212624,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h5-fr-0,validation,H5,fr,Affichez les details de repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,0,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,1.0,0.6556756496429443,get_repository|get_user|search_repository,1,0,0,False,0.2,1.0,1,False,False,False,False,0.00649100006558001,55859,0,18,select,P4_lexical_dictionary_tags,
get_repository-h5-fr-1,test,H5,fr,Consultez la fiche du depot repo9.,,get_repository,"('search_repository',)","('create_issue', 'update_issue')","('delete_user', 'purge_archive')",get,repository,1,P4_lexical_dictionary_tags,get_repository,True,1,1.0,1.0,1.0,1.0,0.5460578203201294,0.2152951955795288,get_repository|search_repository|get_user,1,0,0,False,0.0,0.0,13,False,False,False,False,0.006051899865269661,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h0-en-0,audit,H0,en,Create issue Routing audit in repository repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,0,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.5731029510498047,create_issue|create_report|update_issue,0,1,0,False,0.5714285714285714,1.0,1,True,True,True,True,0.008383099921047688,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h0-en-1,test,H0,en,Open a work-tracking issue titled Routing audit in repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,1,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,0.9500000476837158,0.2953539490699768,create_issue|update_issue|create_report,0,1,0,False,0.5,1.0,1,False,True,False,True,0.007154999999329448,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h0-en-2,validation,H0,en,Create repository issue Routing audit for repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,2,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.528470903635025,create_issue|create_report|update_issue,0,1,0,False,0.42857142857142855,1.0,1,True,True,False,True,0.009028099942952394,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h1-en-0,validation,H1,en,Add a new tracker ticket named Routing audit to repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,0,P4_lexical_dictionary_tags,create_report,False,5,0.2,0.0,0.0,1.0,0.7824999690055847,0.21913152933120728,create_report|archive_report|read_document,0,0,0,True,0.1,0.0,16,False,False,False,True,0.01021860004402697,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h1-en-1,test,H1,en,File Routing audit as a new work item in repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,1,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,0.9500000476837158,0.46279674768447876,create_issue|update_issue|export_document,0,1,0,False,0.3,1.0,1,False,False,False,True,0.007945999968796968,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h2-en-0,validation,H2,en,Open a Routing audit ticket against repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,0,P4_lexical_dictionary_tags,read_document,False,5,0.2,0.0,0.0,1.0,0.7588366866111755,0.0013366937637329102,read_document|create_report|archive_report,0,0,0,True,0.14285714285714285,0.0,16,False,False,False,True,0.00835909997113049,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h2-en-1,test,H2,en,Put Routing audit on repo9's work board.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,1,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.0,create_issue|update_issue|get_repository,0,2,0,False,0.125,1.0,1,False,False,False,True,0.006443499820306897,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h3-en-0,validation,H3,en,The routing problem in repo9 needs a fresh tracked item so it is not forgotten.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,0,P4_lexical_dictionary_tags,export_document,False,2,0.5,0.0,1.0,1.0,0.8500000238418579,0.025862574577331543,export_document|create_issue|update_user,0,0,0,True,0.13333333333333333,0.969573438167572,2,False,False,False,True,0.010800099931657314,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h3-en-1,test,H3,en,Record Routing audit as new work for repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,1,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.3355262875556946,create_issue|update_issue|create_report,0,1,0,False,0.125,1.0,1,False,False,False,True,0.005930100101977587,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h4-en-0,validation,H4,en,Add Routing audit to the work queue.,"Engineers confirmed a routing problem in repo9, and no tracker entry exists yet.",create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,0,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.18104243278503418,create_issue|update_issue|export_document,0,1,0,False,0.15789473684210525,1.0,1,False,False,False,True,0.011265199864283204,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h4-en-1,test,H4,en,Record the new task.,The team owns repo9 and agreed that Routing audit must become a separately tracked task.,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,1,P4_lexical_dictionary_tags,update_issue,False,3,0.3333333333333333,0.0,1.0,1.0,0.8484334945678711,0.19599688053131104,update_issue|update_user|create_issue,0,1,0,True,0.058823529411764705,0.15972180664539337,3,False,False,False,True,0.012590500060468912,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h5-pt-0,validation,H5,pt,Crie uma incidencia Routing audit em repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,0,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,0.5111111402511597,0.15843671560287476,create_issue|create_report|get_repository,0,1,0,False,0.0,0.0,14,False,False,False,False,0.0066877999342978,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h5-pt-1,test,H5,pt,Abra uma nova tarefa Routing audit no projeto repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,1,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,0.46488097310066223,0.13997286558151245,create_issue|create_report|read_document,0,0,0,False,0.0,0.0,14,False,False,False,False,0.010096900165081024,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h5-es-0,validation,H5,es,Crea una incidencia Routing audit en repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,0,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,0.5291534662246704,0.16805589199066162,create_issue|create_report|search_repository,1,0,0,False,0.0,0.0,14,False,False,False,False,0.008249799953773618,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h5-es-1,test,H5,es,Abre una nueva tarea Routing audit en el proyecto repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,1,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,0.4648092985153198,0.14208731055259705,create_issue|create_report|read_document,0,0,0,False,0.0,0.0,14,False,False,False,False,0.008096199948340654,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h5-fr-0,validation,H5,fr,Creez un ticket Routing audit dans repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,0,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,0.527967095375061,0.17749768495559692,create_issue|create_report|get_repository,0,1,0,False,0.0,0.0,14,False,False,False,False,0.009870199952274561,55859,0,18,select,P4_lexical_dictionary_tags,
create_issue-h5-fr-1,test,H5,fr,Ouvrez une nouvelle tache Routing audit pour repo9.,,create_issue,"('search_repository',)","('get_repository', 'update_issue')","('delete_user', 'purge_archive')",create,issue,1,P4_lexical_dictionary_tags,create_issue,True,1,1.0,1.0,1.0,1.0,0.465725839138031,0.1567845642566681,create_issue|create_report|read_document,0,0,0,False,0.0,0.0,14,False,False,False,False,0.007569900015369058,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h0-en-0,audit,H0,en,Update issue issue-4 status to open.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,0,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,0.9500000476837158,0.3715393543243408,update_issue|update_user|update_document,0,0,0,False,0.5,1.0,1,True,True,True,True,0.007983600022271276,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h0-en-1,test,H0,en,Set work-tracking issue issue-4 to open.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,1,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,0.9500000476837158,0.1315574049949646,update_issue|create_issue|read_document,1,0,0,False,0.42857142857142855,1.0,2,False,True,False,True,0.006750599946826696,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h0-en-2,validation,H0,en,Change issue-4's status to open.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,2,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,0.9500000476837158,0.43747538328170776,update_issue|create_issue|update_user,1,0,0,False,0.2857142857142857,1.0,1,False,True,False,True,0.007418100023642182,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h1-en-0,validation,H1,en,Modify tracker item issue-4 so its state is open.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,0,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,0.9500000476837158,0.18643194437026978,update_issue|create_issue|update_document,1,0,0,False,0.1,1.0,2,False,True,False,True,0.0065975000616163015,55859,0,18,select,P4_lexical_dictionary_tags,
