answer_id,condition,depth,distractor_attention_mass,evidence_attention_mass,evidence_condition,evidence_span_tokens,example_id,head,hop_over_window,layer,max_hop_distance_tokens,native_attention_mass,policy,query_pooling,query_token_count,seed,span_over_window,target_reference_uris,window
12,spacing_1_selected,2,0.4845361113548279,0.0,selected,15,chain-1566210-d2,3,0.15625,4,5,0.5154638886451721,spacing_1,final query token,6,53,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,spacing_1_selected,2,0.130076065659523,0.0,selected,15,chain-1566210-d2,0,0.15625,5,5,0.869923934340477,spacing_1,final query token,6,53,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,spacing_1_selected,2,0.17243464291095734,0.0,selected,15,chain-1566210-d2,1,0.15625,5,5,0.8275653570890427,spacing_1,final query token,6,53,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,spacing_1_selected,2,0.0757327750325203,0.0,selected,15,chain-1566210-d2,2,0.15625,5,5,0.9242672249674797,spacing_1,final query token,6,53,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,spacing_1_selected,2,0.0702669769525528,0.0,selected,15,chain-1566210-d2,3,0.15625,5,5,0.9297330230474472,spacing_1,final query token,6,53,0.46875,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",w32
12,spacing_1_selected,1,0.6043041348457336,0.0,selected,55,chain-1670939-d1,0,0.34375,0,11,0.39569586515426636,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.26509419083595276,0.0,selected,55,chain-1670939-d1,1,0.34375,0,11,0.7349058091640472,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.58942711353302,0.0,selected,55,chain-1670939-d1,2,0.34375,0,11,0.41057288646698,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.6223577857017517,0.0,selected,55,chain-1670939-d1,3,0.34375,0,11,0.3776422142982483,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.7631789445877075,0.0,selected,55,chain-1670939-d1,0,0.34375,1,11,0.23682105541229248,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.8816570043563843,0.0,selected,55,chain-1670939-d1,1,0.34375,1,11,0.11834299564361572,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.13341392576694489,0.0,selected,55,chain-1670939-d1,2,0.34375,1,11,0.8665860742330551,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.3843226730823517,0.0,selected,55,chain-1670939-d1,3,0.34375,1,11,0.6156773269176483,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.0,0.4568535089492798,selected,55,chain-1670939-d1,0,0.34375,2,11,0.5431464910507202,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.0,0.13461452722549438,selected,55,chain-1670939-d1,1,0.34375,2,11,0.8653854727745056,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.0,0.5571756362915039,selected,55,chain-1670939-d1,2,0.34375,2,11,0.4428243637084961,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.0,0.14616237580776215,selected,55,chain-1670939-d1,3,0.34375,2,11,0.8538376241922379,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.7587937116622925,0.0,selected,55,chain-1670939-d1,0,0.34375,3,11,0.24120628833770752,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.09902229905128479,0.0,selected,55,chain-1670939-d1,1,0.34375,3,11,0.9009777009487152,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.8673247694969177,0.0,selected,55,chain-1670939-d1,2,0.34375,3,11,0.13267523050308228,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.002943446161225438,0.0,selected,55,chain-1670939-d1,3,0.34375,3,11,0.9970565538387746,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.029209455475211143,0.0,selected,55,chain-1670939-d1,0,0.34375,4,11,0.9707905445247889,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.0005072819767519832,0.0,selected,55,chain-1670939-d1,1,0.34375,4,11,0.999492718023248,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,3.7673125916626304e-06,0.0,selected,55,chain-1670939-d1,2,0.34375,4,11,0.9999962326874083,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,0.5502572655677795,0.0,selected,55,chain-1670939-d1,3,0.34375,4,11,0.44974273443222046,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,2.4435695422653225e-07,0.0,selected,55,chain-1670939-d1,0,0.34375,5,11,0.9999997556430458,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,8.426888234680519e-05,0.0,selected,55,chain-1670939-d1,1,0.34375,5,11,0.9999157311176532,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,3.246672122259042e-07,0.0,selected,55,chain-1670939-d1,2,0.34375,5,11,0.9999996753327878,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
12,spacing_1_selected,1,7.593139343953226e-07,0.0,selected,55,chain-1670939-d1,3,0.34375,5,11,0.9999992406860656,spacing_1,final query token,5,53,1.71875,"('controlled://1670939/fact/1',)",w32
13,spacing_2_selected,1,0.841215968132019,0.0,selected,22,chain-100004-d1,0,0.34375,0,11,0.15878403186798096,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.16546273231506348,0.0,selected,22,chain-100004-d1,1,0.34375,0,11,0.8345372676849365,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.4755688011646271,0.0,selected,22,chain-100004-d1,2,0.34375,0,11,0.5244311988353729,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.8567364811897278,0.0,selected,22,chain-100004-d1,3,0.34375,0,11,0.14326351881027222,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.18988242745399475,0.0,selected,22,chain-100004-d1,0,0.34375,2,11,0.8101175725460052,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.9993645548820496,0.0,selected,22,chain-100004-d1,1,0.34375,2,11,0.0006354451179504395,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.9994984269142151,0.0,selected,22,chain-100004-d1,2,0.34375,2,11,0.0005015730857849121,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.06548650562763214,0.0,selected,22,chain-100004-d1,3,0.34375,2,11,0.9345134943723679,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.0,0.9879976511001587,selected,22,chain-100004-d1,0,0.34375,4,11,0.012002348899841309,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.0,0.09886924177408218,selected,22,chain-100004-d1,1,0.34375,4,11,0.9011307582259178,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.0,0.5281771421432495,selected,22,chain-100004-d1,2,0.34375,4,11,0.4718228578567505,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
13,spacing_2_selected,1,0.0,0.884028434753418,selected,22,chain-100004-d1,3,0.34375,4,11,0.11597156524658203,spacing_2,final query token,5,53,0.6875,"('controlled://100004/fact/9',)",w32
6,spacing_2_selected,3,0.14359626173973083,0.0,selected,22,chain-204733-d3,0,0.34375,0,11,0.8564037382602692,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.22276243567466736,0.0,selected,22,chain-204733-d3,1,0.34375,0,11,0.7772375643253326,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.9964955449104309,0.0,selected,22,chain-204733-d3,2,0.34375,0,11,0.003504455089569092,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.8700281381607056,0.0,selected,22,chain-204733-d3,3,0.34375,0,11,0.12997186183929443,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.04588846117258072,0.0,selected,22,chain-204733-d3,0,0.34375,2,11,0.9541115388274193,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.9660414457321167,0.0,selected,22,chain-204733-d3,1,0.34375,2,11,0.0339585542678833,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.9671537280082703,0.0,selected,22,chain-204733-d3,2,0.34375,2,11,0.032846271991729736,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.2883991301059723,0.0,selected,22,chain-204733-d3,3,0.34375,2,11,0.7116008698940277,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.0,0.9432061910629272,selected,22,chain-204733-d3,0,0.34375,4,11,0.056793808937072754,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.0,0.48139336705207825,selected,22,chain-204733-d3,1,0.34375,4,11,0.5186066329479218,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.0,0.866071343421936,selected,22,chain-204733-d3,2,0.34375,4,11,0.13392865657806396,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
6,spacing_2_selected,3,0.0,0.7928711175918579,selected,22,chain-204733-d3,3,0.34375,4,11,0.2071288824081421,spacing_2,final query token,7,53,0.6875,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",w32
7,spacing_2_selected,4,0.0,0.17522290349006653,selected,7,chain-309462-d4,0,0.21875,0,7,0.8247770965099335,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.0,0.9593725204467773,selected,7,chain-309462-d4,1,0.21875,0,7,0.040627479553222656,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.0,0.4054412245750427,selected,7,chain-309462-d4,2,0.21875,0,7,0.5945587754249573,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.0,0.36238840222358704,selected,7,chain-309462-d4,3,0.21875,0,7,0.637611597776413,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.058552276343107224,0.0,selected,7,chain-309462-d4,0,0.21875,2,7,0.9414477236568928,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.993794858455658,0.0,selected,7,chain-309462-d4,1,0.21875,2,7,0.006205141544342041,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.999789834022522,0.0,selected,7,chain-309462-d4,2,0.21875,2,7,0.00021016597747802734,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.6927977800369263,0.0,selected,7,chain-309462-d4,3,0.21875,2,7,0.30720221996307373,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.984350323677063,0.0,selected,7,chain-309462-d4,0,0.21875,4,7,0.01564967632293701,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.32977426052093506,0.0,selected,7,chain-309462-d4,1,0.21875,4,7,0.6702257394790649,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.7790566682815552,0.0,selected,7,chain-309462-d4,2,0.21875,4,7,0.22094333171844482,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
7,spacing_2_selected,4,0.908871591091156,0.0,selected,7,chain-309462-d4,3,0.21875,4,7,0.091128408908844,spacing_2,final query token,8,53,0.21875,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",w32
10,spacing_2_selected,2,0.24673213064670563,0.0,selected,22,chain-414191-d2,0,0.34375,0,11,0.7532678693532944,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.999986469745636,0.0,selected,22,chain-414191-d2,1,0.34375,0,11,1.3530254364013672e-05,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.922965407371521,0.0,selected,22,chain-414191-d2,2,0.34375,0,11,0.077034592628479,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.21045416593551636,0.0,selected,22,chain-414191-d2,3,0.34375,0,11,0.7895458340644836,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.23262427747249603,0.0,selected,22,chain-414191-d2,0,0.34375,2,11,0.767375722527504,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.9064273834228516,0.0,selected,22,chain-414191-d2,1,0.34375,2,11,0.09357261657714844,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.9698798060417175,0.0,selected,22,chain-414191-d2,2,0.34375,2,11,0.03012019395828247,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.08583991229534149,0.0,selected,22,chain-414191-d2,3,0.34375,2,11,0.9141600877046585,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.9645172357559204,0.0,selected,22,chain-414191-d2,0,0.34375,4,11,0.03548276424407959,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.6673017144203186,0.0,selected,22,chain-414191-d2,1,0.34375,4,11,0.3326982855796814,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.7497231364250183,0.0,selected,22,chain-414191-d2,2,0.34375,4,11,0.2502768635749817,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
10,spacing_2_selected,2,0.8092886209487915,0.0,selected,22,chain-414191-d2,3,0.34375,4,11,0.1907113790512085,spacing_2,final query token,6,53,0.6875,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",w32
13,spacing_2_selected,1,0.5093488693237305,0.0,selected,35,chain-518920-d1,0,0.15625,0,5,0.49065113067626953,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.4188052713871002,0.0,selected,35,chain-518920-d1,1,0.15625,0,5,0.5811947286128998,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.8581773042678833,0.0,selected,35,chain-518920-d1,2,0.15625,0,5,0.1418226957321167,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.708696186542511,0.0,selected,35,chain-518920-d1,3,0.15625,0,5,0.291303813457489,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.0,0.040289606899023056,selected,35,chain-518920-d1,0,0.15625,2,5,0.9597103931009769,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.0,0.9990910887718201,selected,35,chain-518920-d1,1,0.15625,2,5,0.0009089112281799316,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.0,0.9938184022903442,selected,35,chain-518920-d1,2,0.15625,2,5,0.006181597709655762,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.0,0.07093958556652069,selected,35,chain-518920-d1,3,0.15625,2,5,0.9290604144334793,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.6678975820541382,0.0,selected,35,chain-518920-d1,0,0.15625,4,5,0.3321024179458618,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.2298651486635208,0.0,selected,35,chain-518920-d1,1,0.15625,4,5,0.7701348513364792,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.2695298194885254,0.0,selected,35,chain-518920-d1,2,0.15625,4,5,0.7304701805114746,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.9400662183761597,0.0,selected,35,chain-518920-d1,3,0.15625,4,5,0.05993378162384033,spacing_2,final query token,5,53,1.09375,"('controlled://518920/fact/0',)",w32
13,spacing_2_selected,1,0.8136942982673645,0.0,selected,33,chain-623649-d1,0,0.34375,0,11,0.1863057017326355,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.7519001960754395,0.0,selected,33,chain-623649-d1,1,0.34375,0,11,0.24809980392456055,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.3396860361099243,0.0,selected,33,chain-623649-d1,2,0.34375,0,11,0.6603139638900757,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.6467573642730713,0.0,selected,33,chain-623649-d1,3,0.34375,0,11,0.3532426357269287,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.1433311402797699,0.0,selected,33,chain-623649-d1,0,0.34375,2,11,0.8566688597202301,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.9998953342437744,0.0,selected,33,chain-623649-d1,1,0.34375,2,11,0.00010466575622558594,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.9995881915092468,0.0,selected,33,chain-623649-d1,2,0.34375,2,11,0.00041180849075317383,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.04695451259613037,0.0,selected,33,chain-623649-d1,3,0.34375,2,11,0.9530454874038696,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.9149359464645386,0.0,selected,33,chain-623649-d1,0,0.34375,4,11,0.08506405353546143,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.011728819459676743,0.0,selected,33,chain-623649-d1,1,0.34375,4,11,0.9882711805403233,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.009584859013557434,0.0,selected,33,chain-623649-d1,2,0.34375,4,11,0.9904151409864426,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
13,spacing_2_selected,1,0.7776260375976562,0.0,selected,33,chain-623649-d1,3,0.34375,4,11,0.22237396240234375,spacing_2,final query token,5,53,1.03125,"('controlled://623649/fact/2',)",w32
11,spacing_2_selected,2,0.3141835629940033,0.0,selected,14,chain-728378-d2,0,0.21875,0,7,0.6858164370059967,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.9999826550483704,0.0,selected,14,chain-728378-d2,1,0.21875,0,7,1.7344951629638672e-05,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.7188516855239868,0.0,selected,14,chain-728378-d2,2,0.21875,0,7,0.2811483144760132,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.1904870569705963,0.0,selected,14,chain-728378-d2,3,0.21875,0,7,0.8095129430294037,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.20725548267364502,0.0,selected,14,chain-728378-d2,0,0.21875,2,7,0.792744517326355,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.9993302226066589,0.0,selected,14,chain-728378-d2,1,0.21875,2,7,0.0006697773933410645,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.9982327818870544,0.0,selected,14,chain-728378-d2,2,0.21875,2,7,0.0017672181129455566,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.08436603844165802,0.0,selected,14,chain-728378-d2,3,0.21875,2,7,0.915633961558342,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.0,0.9556395411491394,selected,14,chain-728378-d2,0,0.21875,4,7,0.044360458850860596,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.0,0.5614984631538391,selected,14,chain-728378-d2,1,0.21875,4,7,0.4385015368461609,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.0,0.9755411148071289,selected,14,chain-728378-d2,2,0.21875,4,7,0.024458885192871094,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
11,spacing_2_selected,2,0.0,0.993888258934021,selected,14,chain-728378-d2,3,0.21875,4,7,0.006111741065979004,spacing_2,final query token,6,53,0.4375,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",w32
10,spacing_2_selected,1,0.9103125333786011,0.0,selected,35,chain-833107-d1,0,0.21875,0,7,0.08968746662139893,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.13553142547607422,0.0,selected,35,chain-833107-d1,1,0.21875,0,7,0.8644685745239258,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.16594897210597992,0.0,selected,35,chain-833107-d1,2,0.21875,0,7,0.8340510278940201,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.9980416893959045,0.0,selected,35,chain-833107-d1,3,0.21875,0,7,0.001958310604095459,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.06196139007806778,0.0,selected,35,chain-833107-d1,0,0.21875,2,7,0.9380386099219322,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.9958010911941528,0.0,selected,35,chain-833107-d1,1,0.21875,2,7,0.004198908805847168,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.987263560295105,0.0,selected,35,chain-833107-d1,2,0.21875,2,7,0.01273643970489502,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.12461818754673004,0.0,selected,35,chain-833107-d1,3,0.21875,2,7,0.87538181245327,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.9410057067871094,0.0,selected,35,chain-833107-d1,0,0.21875,4,7,0.058994293212890625,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.18614450097084045,0.0,selected,35,chain-833107-d1,1,0.21875,4,7,0.8138554990291595,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.6948733329772949,0.0,selected,35,chain-833107-d1,2,0.21875,4,7,0.3051266670227051,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
10,spacing_2_selected,1,0.9067795872688293,0.0,selected,35,chain-833107-d1,3,0.21875,4,7,0.09322041273117065,spacing_2,final query token,5,53,1.09375,"('controlled://833107/fact/1',)",w32
12,spacing_2_selected,1,0.9416693449020386,0.0,selected,20,chain-937836-d1,0,0.15625,0,5,0.058330655097961426,spacing_2,final query token,5,53,0.625,"('controlled://937836/fact/6',)",w32
12,spacing_2_selected,1,0.554813802242279,0.0,selected,20,chain-937836-d1,1,0.15625,0,5,0.44518619775772095,spacing_2,final query token,5,53,0.625,"('controlled://937836/fact/6',)",w32
12,spacing_2_selected,1,0.686286985874176,0.0,selected,20,chain-937836-d1,2,0.15625,0,5,0.313713014125824,spacing_2,final query token,5,53,0.625,"('controlled://937836/fact/6',)",w32
