seed,variant,dataset,example_id,condition,answer,generated_answer,trainable_parameter_count,residual_bottleneck,lora_rank,gold_mean_logprob_delta_vs_none,gold_first_token_rank_delta_vs_none,gold_first_token_margin_delta_vs_none,pra_off_gold_logprob_exact,teacher_forced_seconds,generation_seconds,active_memory_tokens,gold_sequence_logprob,gold_mean_token_logprob,gold_first_token_probability,gold_first_token_rank,gold_first_token_margin,em,f1,answer_contained,trainable_parameter_percent,trainable_memory_bytes_fp32
37,residual_32,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,The template-based model is realistic because it,393344,32,0,-3.8341102600097656,27,-3.9765625,True,0.9243393000215292,1.451861000037752,0,-10.78084945678711,-10.78084945678711,2.0793922885786742e-05,37,-10.5859375,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",393344,32,0,0.0,0,0.0,True,0.14708450000034645,0.8686905999784358,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"- **No**, the dataset does not",393344,32,0,1.2512922286987305,7,1.203125,True,0.1659049000008963,1.0478053000406362,896,-7.473557472229004,-7.473557472229004,0.0005679042660631239,23,-6.8125,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"- **No**, the dataset does not",393344,32,0,0.6876401901245117,15,1.078125,True,0.16557759995339438,0.959623200003989,384,-8.037209510803223,-8.037209510803223,0.00032320964965038,31,-6.9375,0.0,0.0,0.0,0.06599178807036833,1573376
37,residual_32,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",393344,32,0,-0.6274328231811523,5,-0.671875,True,0.43959319998975843,1.0586656999657862,0,-9.352282524108887,-9.352282524108887,8.676712604938075e-05,21,-8.6875,0.0,0.0,0.0,0.06599178807036833,1573376
37,lora_o_r2,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,24576,0,2,0.0,0,0.0,True,0.15769770002225414,1.1317012999788858,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,The star in the film *Up at,24576,0,2,2.0133795738220215,0,4.5625,True,0.17846249998547137,0.9227106000180356,388,-27.685237884521484,-5.537047863006592,0.037944309413433075,4,-2.0,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,The star in the film *Up at,24576,0,2,0.6875429153442383,16,2.2734375,True,0.16447080002399161,1.0551178000168875,384,-34.314422607421875,-6.862884521484375,0.006513334810733795,20,-4.2890625,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,The star in the film Up at the,24576,0,2,6.5168256759643555,3,2.3125,True,0.22770430002128705,0.9027251999941655,0,-5.168008804321289,-1.0336017608642578,0.0060163759626448154,7,-4.25,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,24576,0,2,0.0,0,0.0,True,0.15709739999147132,0.8194354999577627,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Alfred is in Maine.,24576,0,2,3.591663360595703,-2881,7.3125,True,0.16333020001184195,0.8668048999970779,512,-16.823734283447266,-8.411867141723633,5.00115255874789e-08,627,-16.65625,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in the county of Maine,24576,0,2,2.517125129699707,-2069,5.046875,True,0.1683175999787636,0.9346411000005901,384,-18.972810745239258,-9.486405372619629,5.82920911540441e-09,1439,-18.921875,0.0,0.22222222222222224,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5ab56db7554299494045efc6,direct_text,York County,"Alfred is in York County, Maine",24576,0,2,1.3002290725708008,-2245,2.5625,True,0.3631943999789655,0.8883389999973588,0,-21.40660285949707,-10.703301429748535,5.050186380195498e-10,1263,-21.40625,0.0,0.5,1.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,24576,0,2,0.0,0,0.0,True,0.1550592000130564,0.864463199977763,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,24576,0,2,1.885594367980957,-14,2.609375,True,0.16668980004033074,0.9816417999682017,384,-17.21657371520996,-8.60828685760498,0.0011590636568143964,19,-6.65625,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,24576,0,2,0.6275272369384766,-15,2.109375,True,0.16375910001806915,0.9289053999818861,384,-19.732707977294922,-9.866353988647461,0.0007222674903459847,18,-7.15625,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,24576,0,2,9.690613865852356,-31,8.203125,True,0.22471059998497367,0.9261551999952644,0,-1.606534719467163,-0.8032673597335815,0.20061127841472626,2,-1.0625,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,24576,0,2,0.0,0,0.0,True,0.16430110001238063,0.6595809999853373,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,24576,0,2,-0.11376488208770752,0,0.796875,True,0.17752430000109598,0.7576306999544613,512,-8.308773040771484,-2.077193260192871,0.0012626196257770061,2,-6.671875,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,24576,0,2,-0.0441814661026001,0,0.59375,True,0.1755620000185445,0.758857800043188,384,-8.030439376831055,-2.0076098442077637,0.0010309338103979826,2,-6.875,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer.,24576,0,2,1.031016767024994,0,3.875,True,0.23390370002016425,0.6723563999985345,0,-3.7296464443206787,-0.9324116110801697,0.026742903515696526,2,-3.59375,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",24576,0,2,0.0,0,0.0,True,0.145142900000792,0.8100362000404857,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",24576,0,2,0.7957592010498047,-1,0.90625,True,0.16231089999200776,1.0038523999974132,384,-6.328916549682617,-6.328916549682617,0.001783965271897614,7,-6.125,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",24576,0,2,1.1182818412780762,-1,1.234375,True,0.1537306000245735,0.9766144999885,384,-6.006393909454346,-6.006393909454346,0.0024629540275782347,7,-5.796875,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",24576,0,2,-0.9806270599365234,3,-1.0,True,0.22636009997222573,1.243302799994126,0,-8.105302810668945,-8.105302810668945,0.0003019336727447808,11,-8.03125,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",24576,0,2,0.0,0,0.0,True,0.1595697999582626,0.9436145999934524,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the paper clearly establishes that the",24576,0,2,0.3408355712890625,-2,0.546875,True,0.1681440999964252,0.9878549000131898,896,-5.5849080085754395,-5.5849080085754395,0.003754095872864127,8,-4.890625,0.0,0.25,1.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly establishes that the",24576,0,2,0.5152425765991211,-1,0.703125,True,0.16584650002187118,0.9022919000126421,384,-5.410501003265381,-5.410501003265381,0.004469400737434626,9,-4.734375,0.0,0.25,1.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,The paper does not explicitly address whether the,24576,0,2,-1.7237658500671387,7,-1.3125,True,0.4367070000153035,1.1203172000241466,0,-7.649509429931641,-7.649509429931641,0.0004762775788549334,17,-6.75,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",24576,0,2,0.0,0,0.0,True,0.1573058000067249,0.8412903000134975,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.004123144584936778,98304
37,lora_o_r2,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is generally",24576,0,2,0.6201672554016113,2,0.640625,True,0.15909490000922233,0.9554979000240564,1664,-6.326571941375732,-6.326571941375732,0.0017881531966850162,12,-5.96875,0.0,0.25,1.0,0.004123144584936778,98304
37,lora_o_r2,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",24576,0,2,0.3901553153991699,7,0.546875,True,0.15223690000129864,0.9767278999788687,384,-6.556583881378174,-6.556583881378174,0.0014207304921001196,17,-6.0625,0.0,0.25,1.0,0.004123144584936778,98304
37,lora_o_r2,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,The template-based model is realistic because it,24576,0,2,-3.8341102600097656,27,-3.9765625,True,0.9366907000076026,1.473429599951487,0,-10.78084945678711,-10.78084945678711,2.0793922885786742e-05,37,-10.5859375,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",24576,0,2,0.0,0,0.0,True,0.15279339998960495,0.8142782000359148,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not feature only",24576,0,2,1.0477228164672852,-5,1.0234375,True,0.16227069997694343,0.9506869000033475,896,-7.677126884460449,-7.677126884460449,0.00046330405166372657,11,-6.9921875,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",24576,0,2,0.019052505493164062,7,-0.1328125,True,0.1724526000325568,1.1649962000083178,384,-8.70579719543457,-8.70579719543457,0.0001656228123465553,23,-8.1484375,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r2,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",24576,0,2,-0.6274328231811523,5,-0.671875,True,0.43911560002015904,1.0986578000010923,0,-9.352282524108887,-9.352282524108887,8.676712604938075e-05,21,-8.6875,0.0,0.0,0.0,0.004123144584936778,98304
37,lora_o_r4,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,49152,0,4,0.0,0,0.0,True,0.1569582999800332,0.878182900021784,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,Bella Anderson.,49152,0,4,2.065837860107422,0,4.640625,True,0.16540639998856932,0.614277700020466,388,-27.42294692993164,-5.484589576721191,0.024135634303092957,4,-1.921875,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,Bella Powers.,49152,0,4,0.7682757377624512,25,2.7265625,True,0.1647950999904424,0.5877727000042796,384,-33.91075897216797,-6.782151699066162,0.005315063986927271,29,-3.8359375,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,The star in the film Up at the,49152,0,4,6.5168256759643555,3,2.3125,True,0.23744590004207566,0.9496516999788582,0,-5.168008804321289,-1.0336017608642578,0.0060163759626448154,7,-4.25,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,49152,0,4,0.0,0,0.0,True,0.15678600000683218,0.8430571000208147,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5ab56db7554299494045efc6,oracle,York County,"Alfred is in Maine, specifically in",49152,0,4,4.682751655578613,-3104,9.5859375,True,0.16995650000171736,1.0106683999765664,512,-14.641557693481445,-7.320778846740723,4.442319152531127e-07,404,-14.3828125,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in County Bremen.,49152,0,4,3.496866226196289,-2305,7.0546875,True,0.171503399964422,0.9680254999548197,384,-17.013328552246094,-8.506664276123047,4.139339537800879e-08,1203,-16.9140625,0.0,0.28571428571428575,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5ab56db7554299494045efc6,direct_text,York County,"Alfred is in York County, Maine",49152,0,4,1.3002290725708008,-2245,2.5625,True,0.3691503000445664,0.9156365999951959,0,-21.40660285949707,-10.703301429748535,5.050186380195498e-10,1263,-21.40625,0.0,0.5,1.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,49152,0,4,0.0,0,0.0,True,0.15627049998147413,0.8566767000011168,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,49152,0,4,2.2616395950317383,-16,3.3828125,True,0.16304160002619028,0.9190077999955975,384,-16.4644832611084,-8.2322416305542,0.0022617825306952,17,-5.8828125,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,49152,0,4,1.0504093170166016,-19,3.0625,True,0.16898929997114465,0.9970064999652095,384,-18.886943817138672,-9.443471908569336,0.0016934486338868737,14,-6.203125,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,49152,0,4,9.690613865852356,-31,8.203125,True,0.23088430002098903,0.9162427000119351,0,-1.606534719467163,-0.8032673597335815,0.20061127841472626,2,-1.0625,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,49152,0,4,0.0,0,0.0,True,0.15884039999218658,0.6451261000474915,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,49152,0,4,0.3822362422943115,0,2.671875,True,0.17119819996878505,0.6883840999798849,512,-6.324768543243408,-1.581192135810852,0.00815008208155632,2,-4.796875,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,49152,0,4,0.4479048252105713,0,2.453125,True,0.16880000004312024,0.8094958000001498,384,-6.062094211578369,-1.5155235528945923,0.006560049951076508,2,-5.015625,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer.,49152,0,4,1.031016767024994,0,3.875,True,0.2415137000498362,0.6930486999917775,0,-3.7296464443206787,-0.9324116110801697,0.026742903515696526,2,-3.59375,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",49152,0,4,0.0,0,0.0,True,0.14494460000423715,0.8231749999686144,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",49152,0,4,1.46535062789917,-2,1.640625,True,0.15455540001858026,0.9185304999700747,384,-5.659325122833252,-5.659325122833252,0.0034848677460104227,6,-5.390625,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",49152,0,4,1.8216567039489746,-2,2.015625,True,0.16478720004670322,0.9460720999632031,384,-5.303019046783447,-5.303019046783447,0.004976546857506037,6,-5.015625,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",49152,0,4,-0.9806270599365234,3,-1.0,True,0.23349569999845698,0.9099984000204131,0,-8.105302810668945,-8.105302810668945,0.0003019336727447808,11,-8.03125,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",49152,0,4,0.0,0,0.0,True,0.15893610002240166,0.8415430000168271,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the paper clearly establishes that the",49152,0,4,0.6903805732727051,-2,1.046875,True,0.17263569997157902,0.981924399966374,896,-5.235363006591797,-5.235363006591797,0.005324891768395901,8,-4.390625,0.0,0.25,1.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly establishes that the",49152,0,4,0.8948569297790527,0,1.265625,True,0.16189879999728873,0.9540701999794692,384,-5.030886650085449,-5.030886650085449,0.006533015985041857,10,-4.171875,0.0,0.25,1.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,The paper does not explicitly address whether the,49152,0,4,-1.7237658500671387,7,-1.3125,True,0.4367568999878131,1.0246093000168912,0,-7.649509429931641,-7.649509429931641,0.0004762775788549334,17,-6.75,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",49152,0,4,0.0,0,0.0,True,0.14824810001300648,0.8069279000046663,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.008246289169873557,196608
37,lora_o_r4,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is realistic",49152,0,4,0.9465126991271973,1,0.9609375,True,0.16254739998839796,0.9848256999976002,1664,-6.0002264976501465,-6.0002264976501465,0.002478190930560231,11,-5.6484375,0.0,0.25,1.0,0.008246289169873557,196608
37,lora_o_r4,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",49152,0,4,0.7146377563476562,9,0.953125,True,0.1678408000152558,0.9892129999934696,384,-6.2321014404296875,-6.2321014404296875,0.0019653181079775095,19,-5.65625,0.0,0.25,1.0,0.008246289169873557,196608
37,lora_o_r4,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,The template-based model is realistic because it,49152,0,4,-3.8341102600097656,27,-3.9765625,True,0.9295582000049762,1.5313303000293672,0,-10.78084945678711,-10.78084945678711,2.0793922885786742e-05,37,-10.5859375,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",49152,0,4,0.0,0,0.0,True,0.1495619000052102,0.8577625000034459,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not feature only",49152,0,4,1.6209444999694824,-6,1.6796875,True,0.16023219999624416,1.0672455999883823,896,-7.103905200958252,-7.103905200958252,0.0008218889706768095,10,-6.3359375,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",49152,0,4,0.6728639602661133,7,0.6328125,True,0.16043879999779165,0.9162930999882519,384,-8.051985740661621,-8.051985740661621,0.0003184687811881304,23,-7.3828125,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",49152,0,4,-0.6274328231811523,5,-0.671875,True,0.44548230001237243,1.1741985999979079,0,-9.352282524108887,-9.352282524108887,8.676712604938075e-05,21,-8.6875,0.0,0.0,0.0,0.008246289169873557,196608
37,lora_o_r8,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,98304,0,8,0.0,0,0.0,True,0.15824120002798736,0.9820649999892339,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,Bella Anderson.,98304,0,8,1.6419692039489746,21,1.859375,True,0.16902950004441664,0.5967505000298843,388,-29.54229164123535,-5.908458232879639,0.0027282258961349726,25,-4.703125,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,Bella Powers.,98304,0,8,0.3824648857116699,89,0.03125,True,0.1678247000090778,0.5991756999865174,384,-35.839813232421875,-7.167962551116943,0.0005655562272295356,93,-6.53125,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,The star in the film Up at the,98304,0,8,6.5168256759643555,3,2.3125,True,0.24186459998600185,0.896080200036522,0,-5.168008804321289,-1.0336017608642578,0.0060163759626448154,7,-4.25,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,98304,0,8,0.0,0,0.0,True,0.16368769999826327,0.9024744999478571,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5ab56db7554299494045efc6,oracle,York County,"Alfred is in Maine, specifically in",98304,0,8,6.356706619262695,-3296,13.2578125,True,0.16925209999317303,0.9383299000328407,512,-11.293647766113281,-5.646823883056641,1.2752352631650865e-05,212,-10.7109375,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in County Bremen.,98304,0,8,5.100862979888916,-2734,10.5546875,True,0.17203920002793893,0.9339024000219069,384,-13.80533504486084,-6.90266752243042,1.0318509566786815e-06,774,-13.4140625,0.0,0.28571428571428575,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5ab56db7554299494045efc6,direct_text,York County,"Alfred is in York County, Maine",98304,0,8,1.3002290725708008,-2245,2.5625,True,0.37602810002863407,0.9561558000277728,0,-21.40660285949707,-10.703301429748535,5.050186380195498e-10,1263,-21.40625,0.0,0.5,1.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,98304,0,8,0.0,0,0.0,True,0.1550831000204198,0.875414899957832,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,98304,0,8,2.647188663482666,-23,4.671875,True,0.17322279996005818,0.9407296999706887,384,-15.693385124206543,-7.8466925621032715,0.004857475869357586,10,-4.59375,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,98304,0,8,1.3282403945922852,-20,4.3359375,True,0.16398599999956787,0.9513220000080764,384,-18.331281661987305,-9.165640830993652,0.0036869458854198456,13,-4.9296875,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,98304,0,8,9.690613865852356,-31,8.203125,True,0.23649640002986416,0.9488917000126094,0,-1.606534719467163,-0.8032673597335815,0.20061127841472626,2,-1.0625,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,98304,0,8,0.0,0,0.0,True,0.1600315000396222,0.6337317999568768,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,98304,0,8,1.0077365636825562,0,5.09375,True,0.17509779997635633,0.723422099952586,512,-3.8227672576904297,-0.9556918144226074,0.07995529472827911,2,-2.375,0.0,0.0,0.0,0.016492578339747113,393216
37,lora_o_r8,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,98304,0,8,1.035886287689209,0,4.71875,True,0.16727380000520498,0.7333664000034332,384,-3.7101683616638184,-0.9275420904159546,0.054967209696769714,2,-2.75,0.0,0.0,0.0,0.016492578339747113,393216
