partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,root_available,K_search,B_ceiling,B_label,theta_edge,theta_goal,max_hops,strategy,different_facet_goal,goal_triggered,goal_correct,false_goal,goal_precision,terminal_parent,terminal_facet,terminal_classification,terminal_text,question,path,path_depth,stop_reason,visited,visited_count,frontier_size,nodes_expanded,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,oracle_parent,oracle_recall,oracle_precision,complete_oracle,later_oracle_recall,chain_complete,search_seconds,goal_test_seconds,cpu_dedup_seconds,root_routing_seconds,graph_index_build_seconds,total_routing_seconds,candidate_tensor_bytes,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_active_parent_count,query_facet_count,query_support_tokens,cpu_reference_cache_bytes,adjacency_cache_bytes,goal_cache_bytes,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_baseline_gpu_allocated_bytes,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,search_peak_gpu_allocated_bytes,search_peak_gpu_reserved_bytes,active_kv_tokens,generation_performed,tpot,theta_edge_label,theta_goal_label,condition_id,root_count_requested
validation,hotpotqa,5adc3aff5542996e685252eb,53,oracle,[2],"{""2"": 15}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,72,8,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0009071999811567366,0.0003322999691590667,6.09993003308773e-06,0.001447599963285029,0.5042230000253767,0.5065777999698184,100,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5adc3aff5542996e685252eb,71,oracle,[2],"{""2"": 16}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,What star in the film Up at the Villa has earned the title of knighthood?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,72,8,23697424,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0009044000180438161,0.00033139996230602264,5.89998671784997e-06,0.001166700036264956,0.5042230000253767,0.5062941000796854,100,1217,5,5,1.0,0,0,0.0,0,5,18,18,620984671,100,360,460,7763480,0.005010599968954921,5242880,77487616,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab56db7554299494045efc6,11,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,[],,visited_budget,"[0, 2, 4, 1, 3]",5,4,2,8,4,4,1,4,4,80,8,25847056,"[0, 3]",1.0,0.4,1.0,1.0,1.0,0.0009033000096678734,0.0003323000273667276,5.699926987290382e-06,0.0019304000306874514,0.11909649998415262,0.12193020002450794,100,1271,5,5,1.0,0,0,0.0,0,5,20,20,620984671,100,400,500,7968320,0.003381500020623207,21540864,77542400,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab56db7554299494045efc6,23,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,[],,visited_budget,"[0, 2, 4, 1, 3]",5,4,2,8,4,4,1,4,4,80,8,25847056,"[0, 3]",1.0,0.4,1.0,1.0,1.0,0.0009031000081449747,0.00033279997296631336,5.900044925510883e-06,0.001616800029296428,0.11909649998415262,0.12161640002159402,100,1271,5,5,1.0,0,0,0.0,0,5,20,20,620984671,100,400,500,7968320,0.003381500020623207,21540864,77542400,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab56db7554299494045efc6,37,oracle,[0],"{""0"": 12}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,[],,visited_budget,"[0, 2, 4, 1, 3]",5,4,2,8,4,4,1,4,4,80,8,25847056,"[0, 3]",1.0,0.4,1.0,1.0,1.0,0.0009121999610215425,0.00032949994783848524,5.699926987290382e-06,0.0012610999983735383,0.11909649998415262,0.1212697999435477,100,1271,5,5,1.0,0,0,0.0,0,5,20,20,620984671,100,400,500,7968320,0.003381500020623207,21540864,77542400,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab56db7554299494045efc6,53,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,[],,visited_budget,"[0, 2, 4, 1, 3]",5,4,2,8,4,4,1,4,4,80,8,25847056,"[0, 3]",1.0,0.4,1.0,1.0,1.0,0.0008725000079721212,0.00032160000409930944,5.800044164061546e-06,0.0012404999579302967,0.11909649998415262,0.12120949995005503,100,1271,5,5,1.0,0,0,0.0,0,5,20,20,620984671,100,400,500,7968320,0.003381500020623207,21540864,77542400,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab56db7554299494045efc6,71,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Maine State Route 111 connects Alfred to Biddenford but what county is Alfred in?,[],,visited_budget,"[0, 2, 4, 1, 3]",5,4,2,8,4,4,1,4,4,80,8,25847056,"[0, 3]",1.0,0.4,1.0,1.0,1.0,0.001975600025616586,0.0006098999874666333,1.0699965059757233e-05,0.0012190000270493329,0.11909649998415262,0.12229110003681853,100,1271,5,5,1.0,0,0,0.0,0,5,20,20,620984671,100,400,500,7968320,0.003381500020623207,21540864,77542400,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5ab2b863554299295394685a,11,oracle,[3],"{""3"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,[],,visited_budget,"[3, 5, 4, 0, 2, 1]",6,4,5,20,5,15,3,4,5,100,25,37405456,"[3, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.002389599976595491,0.0004953999887220562,1.3500102795660496e-05,0.002659899997524917,0.16608930000802502,0.17113879998214543,104,1529,6,6,1.0,0,0,0.0,0,6,20,20,620984671,144,480,624,9545600,0.0054154000245034695,21746688,91065344,100663296,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5ab2b863554299295394685a,23,oracle,[3],"{""3"": 13}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,[],,visited_budget,"[3, 5, 4, 0, 2, 1]",6,4,5,20,5,15,3,4,5,100,25,37405456,"[3, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0022302999859675765,0.000497399945743382,1.4200108125805855e-05,0.0013750999933108687,0.16608930000802502,0.16969469998730347,104,1529,6,6,1.0,0,0,0.0,0,6,20,20,620984671,144,480,624,9545600,0.0054154000245034695,21746688,91065344,100663296,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5ab2b863554299295394685a,37,oracle,[3],"{""3"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,[],,visited_budget,"[3, 5, 4, 0, 2, 1]",6,4,5,20,5,15,3,4,5,100,25,37405456,"[3, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0020534999785013497,0.00047859997721388936,1.1799915228039026e-05,0.001313099986873567,0.16608930000802502,0.16945589997339994,104,1529,6,6,1.0,0,0,0.0,0,6,20,20,620984671,144,480,624,9545600,0.0054154000245034695,21746688,91065344,100663296,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5ab2b863554299295394685a,53,oracle,[3],"{""3"": 6}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,[],,visited_budget,"[3, 5, 4, 0, 2, 1]",6,4,5,20,5,15,3,4,5,100,25,37405456,"[3, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0020490000024437904,0.0004757999558933079,1.1800031643360853e-05,0.001402100024279207,0.16608930000802502,0.16954040003474802,104,1529,6,6,1.0,0,0,0.0,0,6,20,20,620984671,144,480,624,9545600,0.0054154000245034695,21746688,91065344,100663296,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5ab2b863554299295394685a,71,oracle,[3],"{""3"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,New Hampshire Route 118 runs through a region whose norther boundary begins at which town?,[],,visited_budget,"[3, 5, 4, 0, 2, 1]",6,4,5,20,5,15,3,4,5,100,25,37405456,"[3, 4]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0020438999636098742,0.0004762000171467662,1.1999974958598614e-05,0.0017013999749906361,0.16608930000802502,0.16983459994662553,104,1529,6,6,1.0,0,0,0.0,0,6,20,20,620984671,144,480,624,9545600,0.0054154000245034695,21746688,91065344,100663296,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a710a915542994082a3e504,11,oracle,[1],"{""1"": 18}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",[],,visited_budget,"[1, 0, 3, 4, 2]",5,4,2,8,4,4,1,4,4,96,8,21233664,"[1, 3]",1.0,0.4,1.0,1.0,1.0,0.0010265999590046704,0.0003784999717026949,6.499991286545992e-06,0.0021449000341817737,0.1366474999813363,0.13981899997452274,100,1152,5,5,1.0,0,0,0.0,0,5,24,24,620984671,100,480,580,7198112,0.0032479999936185777,23324160,71983616,88080384,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a710a915542994082a3e504,23,oracle,[1],"{""1"": 5}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",[],,visited_budget,"[1, 0, 3, 4, 2]",5,4,2,8,4,4,1,4,4,96,8,21233664,"[1, 3]",1.0,0.4,1.0,1.0,1.0,0.0010275999666191638,0.00037810002686455846,6.399990525096655e-06,0.0015030000358819962,0.1366474999813363,0.13917809998383746,100,1152,5,5,1.0,0,0,0.0,0,5,24,24,620984671,100,480,580,7198112,0.0032479999936185777,23324160,71983616,88080384,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a710a915542994082a3e504,37,oracle,[1],"{""1"": 6}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",[],,visited_budget,"[1, 0, 3, 4, 2]",5,4,2,8,4,4,1,4,4,96,8,21233664,"[1, 3]",1.0,0.4,1.0,1.0,1.0,0.0019996999762952328,0.0008510000770911574,1.560006057843566e-05,0.0012722999672405422,0.1366474999813363,0.13991949992487207,100,1152,5,5,1.0,0,0,0.0,0,5,24,24,620984671,100,480,580,7198112,0.0032479999936185777,23324160,71983616,88080384,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a710a915542994082a3e504,53,oracle,[1],"{""1"": 18}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",[],,visited_budget,"[1, 0, 3, 4, 2]",5,4,2,8,4,4,1,4,4,96,8,21233664,"[1, 3]",1.0,0.4,1.0,1.0,1.0,0.002030200033914298,0.0007244000444188714,1.190003240481019e-05,0.0011876000207848847,0.1366474999813363,0.13986530003603548,100,1152,5,5,1.0,0,0,0.0,0,5,24,24,620984671,100,480,580,7198112,0.0032479999936185777,23324160,71983616,88080384,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a710a915542994082a3e504,71,oracle,[1],"{""1"": 13}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",[],,visited_budget,"[1, 0, 3, 4, 2]",5,4,2,8,4,4,1,4,4,96,8,21233664,"[1, 3]",1.0,0.4,1.0,1.0,1.0,0.001698099949862808,0.0006009999779053032,1.190003240481019e-05,0.0012034999672323465,0.1366474999813363,0.13954909989843145,100,1152,5,5,1.0,0,0,0.0,0,5,24,24,620984671,100,480,580,7198112,0.0032479999936185777,23324160,71983616,88080384,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5adc93a4554299438c868e01,11,oracle,"[0, 1]","{""0"": 0, ""1"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"After whom was the area, where  The Phillips Collection is located, named ?",[],,visited_budget,"[0, 1, 3, 2, 4]",5,4,2,8,3,5,0,4,3,48,8,22924944,"[0, 1, 3]",1.0,0.6,1.0,1.0,1.0,0.00123559997882694,0.0004409999819472432,7.299997378140688e-06,0.0014862000243738294,0.10418280004523695,0.10690460004843771,100,1197,5,5,1.0,0,0,0.0,0,5,16,16,620984671,100,320,420,7558640,0.005451700009871274,20978688,76706816,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5adc93a4554299438c868e01,23,oracle,"[0, 1]","{""0"": 6, ""1"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"After whom was the area, where  The Phillips Collection is located, named ?",[],,visited_budget,"[0, 1, 3, 2, 4]",5,4,2,8,3,5,0,4,3,48,8,22924944,"[0, 1, 3]",1.0,0.6,1.0,1.0,1.0,0.0012949000229127705,0.00042289996054023504,2.5099958293139935e-05,0.0010911999852396548,0.10418280004523695,0.10656890005338937,100,1197,5,5,1.0,0,0,0.0,0,5,16,16,620984671,100,320,420,7558640,0.005451700009871274,20978688,76706816,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5adc93a4554299438c868e01,37,oracle,"[0, 1]","{""0"": 6, ""1"": 6}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"After whom was the area, where  The Phillips Collection is located, named ?",[],,visited_budget,"[0, 1, 3, 2, 4]",5,4,2,8,3,5,0,4,3,48,8,22924944,"[0, 1, 3]",1.0,0.6,1.0,1.0,1.0,0.0011648000217974186,0.0003301000688225031,5.600042641162872e-06,0.0014632000238634646,0.10418280004523695,0.10681080009089783,100,1197,5,5,1.0,0,0,0.0,0,5,16,16,620984671,100,320,420,7558640,0.005451700009871274,20978688,76706816,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5adc93a4554299438c868e01,53,oracle,"[0, 1]","{""0"": 12, ""1"": 12}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"After whom was the area, where  The Phillips Collection is located, named ?",[],,visited_budget,"[0, 1, 3, 2, 4]",5,4,2,8,3,5,0,4,3,48,8,22924944,"[0, 1, 3]",1.0,0.6,1.0,1.0,1.0,0.0009467999916523695,0.00026840000646188855,5.399982910603285e-06,0.0011610999936237931,0.10418280004523695,0.10629070003051311,100,1197,5,5,1.0,0,0,0.0,0,5,16,16,620984671,100,320,420,7558640,0.005451700009871274,20978688,76706816,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5adc93a4554299438c868e01,71,oracle,"[0, 1]","{""0"": 15, ""1"": 15}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"After whom was the area, where  The Phillips Collection is located, named ?",[],,visited_budget,"[0, 1, 3, 2, 4]",5,4,2,8,3,5,0,4,3,48,8,22924944,"[0, 1, 3]",1.0,0.6,1.0,1.0,1.0,0.0008763999794609845,0.00026840000646188855,5.299982149153948e-06,0.0012009999481961131,0.10418280004523695,0.10626019997289404,100,1197,5,5,1.0,0,0,0.0,0,5,16,16,620984671,100,320,420,7558640,0.005451700009871274,20978688,76706816,90177536,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab7f97a5542991d322237ef,11,oracle,[0],"{""0"": 7}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"What is Opry Mills in Nashville, Tennessee?",[],,visited_budget,"[0, 11, 2, 1, 13, 3]",6,4,3,12,5,4,0,4,5,50,45,259983376,"[0, 15]",0.5,0.16666666666666666,0.0,0.0,0.0,0.0014474000199697912,0.00047400000039488077,1.190003240481019e-05,0.0025100999628193676,1.0482512000016868,1.052208699984476,144,4031,16,6,0.375,0,0,0.0,0,6,10,10,620984671,1024,640,1664,24884144,0.00904380000429228,21335040,217036800,251658240,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab7f97a5542991d322237ef,23,oracle,[0],"{""0"": 7}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"What is Opry Mills in Nashville, Tennessee?",[],,visited_budget,"[0, 11, 2, 1, 13, 3]",6,4,3,12,5,4,0,4,5,50,45,259983376,"[0, 15]",0.5,0.16666666666666666,0.0,0.0,0.0,0.0014297000016085804,0.0004735999973490834,1.170008908957243e-05,0.001132700010202825,1.0482512000016868,1.0508136000134982,144,4031,16,6,0.375,0,0,0.0,0,6,10,10,620984671,1024,640,1664,24884144,0.00904380000429228,21335040,217036800,251658240,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab7f97a5542991d322237ef,37,oracle,[0],"{""0"": 7}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"What is Opry Mills in Nashville, Tennessee?",[],,visited_budget,"[0, 11, 2, 1, 13, 3]",6,4,3,12,5,4,0,4,5,50,45,259983376,"[0, 15]",0.5,0.16666666666666666,0.0,0.0,0.0,0.0017619000282138586,0.0004856999730691314,1.4299992471933365e-05,0.0013084000092931092,1.0482512000016868,1.0513215000391938,144,4031,16,6,0.375,0,0,0.0,0,6,10,10,620984671,1024,640,1664,24884144,0.00904380000429228,21335040,217036800,251658240,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab7f97a5542991d322237ef,53,oracle,[0],"{""0"": 5}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"What is Opry Mills in Nashville, Tennessee?",[],,visited_budget,"[0, 11, 2, 1, 13, 3]",6,4,3,12,5,4,0,4,5,50,45,259983376,"[0, 15]",0.5,0.16666666666666666,0.0,0.0,0.0,0.0016756000113673508,0.0005358000635169446,1.3199984095990658e-05,0.001974599959794432,1.0482512000016868,1.0519013999728486,144,4031,16,6,0.375,0,0,0.0,0,6,10,10,620984671,1024,640,1664,24884144,0.00904380000429228,21335040,217036800,251658240,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,hotpotqa,5ab7f97a5542991d322237ef,71,oracle,[0],"{""0"": 7}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"What is Opry Mills in Nashville, Tennessee?",[],,visited_budget,"[0, 11, 2, 1, 13, 3]",6,4,3,12,5,4,0,4,5,50,45,259983376,"[0, 15]",0.5,0.16666666666666666,0.0,0.0,0.0,0.0014792999718338251,0.0005188999930396676,1.1399970389902592e-05,0.001989400014281273,1.0482512000016868,1.051719899987802,144,4031,16,6,0.375,0,0,0.0,0,6,10,10,620984671,1024,640,1664,24884144,0.00904380000429228,21335040,217036800,251658240,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a8888e35542997e5c09a5f6,11,oracle,[2],"{""2"": 1}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,In what town is the university which the Bryant Bulldogs represent?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,48,8,24364096,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0008934999932534993,0.0003237000200897455,5.999987479299307e-06,0.002359099977184087,0.11004719999618828,0.11329979996662587,100,1234,5,5,1.0,0,0,0.0,0,5,12,12,620984671,100,240,340,7738904,0.0031436000135727227,38925824,76969984,85983232,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a8888e35542997e5c09a5f6,23,oracle,[2],"{""2"": 9}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,In what town is the university which the Bryant Bulldogs represent?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,48,8,24364096,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0010158999939449131,0.00031969998963177204,6.500049494206905e-06,0.0016548999701626599,0.11004719999618828,0.11271799996029586,100,1234,5,5,1.0,0,0,0.0,0,5,12,12,620984671,100,240,340,7738904,0.0031436000135727227,38925824,76969984,85983232,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a8888e35542997e5c09a5f6,37,oracle,[2],"{""2"": 9}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,In what town is the university which the Bryant Bulldogs represent?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,48,8,24364096,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0009137999732047319,0.00032079999800771475,6.499991286545992e-06,0.0013639999669976532,0.11004719999618828,0.11232499993639067,100,1234,5,5,1.0,0,0,0.0,0,5,12,12,620984671,100,240,340,7738904,0.0031436000135727227,38925824,76969984,85983232,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a8888e35542997e5c09a5f6,53,oracle,[2],"{""2"": 9}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,In what town is the university which the Bryant Bulldogs represent?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,48,8,24364096,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0008674999698996544,0.00031890004174783826,5.699985194951296e-06,0.0012563999625854194,0.11004719999618828,0.11217109992867336,100,1234,5,5,1.0,0,0,0.0,0,5,12,12,620984671,100,240,340,7738904,0.0031436000135727227,38925824,76969984,85983232,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a8888e35542997e5c09a5f6,71,oracle,[2],"{""2"": 9}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,In what town is the university which the Bryant Bulldogs represent?,[],,visited_budget,"[2, 3, 0, 4, 1]",5,4,2,8,4,4,1,4,4,48,8,24364096,"[2, 4]",1.0,0.4,1.0,1.0,1.0,0.0008640000014565885,0.00031759997364133596,5.699985194951296e-06,0.0017891000024974346,0.11004719999618828,0.1127003000001423,100,1234,5,5,1.0,0,0,0.0,0,5,12,12,620984671,100,240,340,7738904,0.0031436000135727227,38925824,76969984,85983232,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a8c8502554299585d9e36d0,11,oracle,[4],"{""4"": 12}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",[],,visited_budget,"[4, 2, 5, 6, 1, 0]",6,4,3,12,5,7,0,4,5,90,18,48385936,"[4, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.001216700009535998,0.00040469999657943845,8.199946023523808e-06,0.0010957999620586634,0.21133670001290739,0.21364919998450205,108,1739,7,6,0.8571428571428571,0,0,0.0,0,6,18,18,620984671,196,504,700,10918040,0.005536500015296042,21513216,102460928,123731968,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a8c8502554299585d9e36d0,23,oracle,[4],"{""4"": 13}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",[],,visited_budget,"[4, 2, 5, 6, 1, 0]",6,4,3,12,5,7,0,4,5,90,18,48385936,"[4, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0012171000125817955,0.00040469999657943845,8.00006091594696e-06,0.0009237999911420047,0.21133670001290739,0.21347760001663119,108,1739,7,6,0.8571428571428571,0,0,0.0,0,6,18,18,620984671,196,504,700,10918040,0.005536500015296042,21513216,102460928,123731968,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a8c8502554299585d9e36d0,37,oracle,[4],"{""4"": 11}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",[],,visited_budget,"[4, 2, 5, 6, 1, 0]",6,4,3,12,5,7,0,4,5,90,18,48385936,"[4, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0012108000228181481,0.0004023999790661037,8.000002708286047e-06,0.0009676000336185098,0.21133670001290739,0.21351510006934404,108,1739,7,6,0.8571428571428571,0,0,0.0,0,6,18,18,620984671,196,504,700,10918040,0.005536500015296042,21513216,102460928,123731968,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,hotpotqa,5a8c8502554299585d9e36d0,53,oracle,[4],"{""4"": 12}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",[],,visited_budget,"[4, 2, 5, 6, 1, 0]",6,4,3,12,5,7,0,4,5,90,18,48385936,"[4, 5]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0012126999790780246,0.00040329998591914773,8.199887815862894e-06,0.001014099980238825,0.21133670001290739,0.21356349997222424,108,1739,7,6,0.8571428571428571,0,0,0.0,0,6,18,18,620984671,196,504,700,10918040,0.005536500015296042,21513216,102460928,123731968,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
