partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,K_search,B_ceiling,theta_edge,theta_goal,hop,source_parent,candidate_parent,native_edge_rank,native_edge_score,passed_edge_threshold,duplicate,cycle,admitted,goal_best_facet,goal_score,goal_triggered,goal_correct,path,path_quality,visited_count,frontier_size,oracle_recall,oracle_precision,complete_oracle,chain_complete,raw_proposals,search_comparisons,goal_comparisons,search_time,peak_gpu_memory,active_kv_tokens
validation,hotpotqa,5abce85755429959677d6b3e,71,oracle,[4],"{""4"": 14}",4,6,,,2,7,3,3,12.160114288330078,True,True,False,False,,,False,False,"[4, 7, 3]",12.160114288330078,6,4,1.0,0.5,1.0,1.0,12,21,125,0.013741099974140525,8527360,0
validation,hotpotqa,5abce85755429959677d6b3e,71,oracle,[4],"{""4"": 14}",4,6,,,2,7,6,4,12.149198532104492,True,False,False,True,2,-0.12147989124059677,False,False,"[4, 7, 6]",12.149198532104492,6,4,1.0,0.5,1.0,1.0,12,21,125,0.013741099974140525,8527360,0
validation,hotpotqa,5abce85755429959677d6b3e,71,oracle,[4],"{""4"": 14}",4,6,,,2,0,7,1,12.568988800048828,True,True,False,False,,,False,False,"[4, 0, 7]",12.553794860839844,6,4,1.0,0.5,1.0,1.0,12,21,125,0.013741099974140525,8527360,0
validation,hotpotqa,5abce85755429959677d6b3e,71,oracle,[4],"{""4"": 14}",4,6,,,2,0,2,2,12.557153701782227,True,True,False,False,,,False,False,"[4, 0, 2]",12.553794860839844,6,4,1.0,0.5,1.0,1.0,12,21,125,0.013741099974140525,8527360,0
validation,hotpotqa,5abce85755429959677d6b3e,71,oracle,[4],"{""4"": 14}",4,6,,,2,0,3,3,12.550078392028809,True,True,False,False,,,False,False,"[4, 0, 3]",12.550078392028809,6,4,1.0,0.5,1.0,1.0,12,21,125,0.013741099974140525,8527360,0
validation,hotpotqa,5abce85755429959677d6b3e,71,oracle,[4],"{""4"": 14}",4,6,,,2,0,6,4,12.54123592376709,True,True,False,False,,,False,False,"[4, 0, 6]",12.54123592376709,6,4,1.0,0.5,1.0,1.0,12,21,125,0.013741099974140525,8527360,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,1,0,2,1,13.007184028625488,True,False,False,True,0,-0.11499767750501633,False,False,"[0, 2]",13.007184028625488,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,1,0,8,2,12.993385314941406,True,False,False,True,0,-0.1433509886264801,False,False,"[0, 8]",12.993385314941406,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,1,0,20,3,12.9608793258667,True,False,False,True,0,0.35526400804519653,False,False,"[0, 20]",12.9608793258667,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,1,0,5,4,12.952616691589355,True,False,False,True,0,0.1458251178264618,False,False,"[0, 5]",12.952616691589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,2,2,8,1,12.62104320526123,True,True,False,False,,,False,False,"[0, 2, 8]",12.62104320526123,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,2,2,17,2,12.570049285888672,True,False,False,True,0,0.30873987078666687,False,False,"[0, 2, 17]",12.570049285888672,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,2,2,4,3,12.515108108520508,True,False,False,False,,,False,False,"[0, 2, 4]",12.515108108520508,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,2,2,18,4,12.494683265686035,True,False,False,False,,,False,False,"[0, 2, 18]",12.494683265686035,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,2,8,17,1,12.650903701782227,True,True,False,False,,,False,False,"[0, 8, 17]",12.650903701782227,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",4,6,,,2,8,5,2,12.642790794372559,True,True,False,False,,,False,False,"[0, 8, 5]",12.642790794372559,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.015263400040566921,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,1,0,2,1,13.007184028625488,True,False,False,True,1,0.23315760493278503,False,False,"[0, 2]",13.007184028625488,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,1,0,8,2,12.993385314941406,True,False,False,True,1,0.19187673926353455,False,False,"[0, 8]",12.993385314941406,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,1,0,20,3,12.9608793258667,True,False,False,True,1,0.48743489384651184,False,False,"[0, 20]",12.9608793258667,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,1,0,5,4,12.952616691589355,True,False,False,True,4,-0.00986163318157196,False,False,"[0, 5]",12.952616691589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,2,2,8,1,12.62104320526123,True,True,False,False,,,False,False,"[0, 2, 8]",12.62104320526123,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,2,2,17,2,12.570049285888672,True,False,False,True,1,0.28074079751968384,False,False,"[0, 2, 17]",12.570049285888672,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,2,2,4,3,12.515108108520508,True,False,False,False,,,False,False,"[0, 2, 4]",12.515108108520508,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,2,2,18,4,12.494683265686035,True,False,False,False,,,False,False,"[0, 2, 18]",12.494683265686035,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,2,8,17,1,12.650903701782227,True,True,False,False,,,False,False,"[0, 8, 17]",12.650903701782227,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",4,6,,,2,8,5,2,12.642790794372559,True,True,False,False,,,False,False,"[0, 8, 5]",12.642790794372559,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013747499964665622,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,1,0,2,1,13.007184028625488,True,False,False,True,3,-0.28167855739593506,False,False,"[0, 2]",13.007184028625488,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,1,0,8,2,12.993385314941406,True,False,False,True,3,-0.32112598419189453,False,False,"[0, 8]",12.993385314941406,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,1,0,20,3,12.9608793258667,True,False,False,True,6,0.029015667736530304,False,False,"[0, 20]",12.9608793258667,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,1,0,5,4,12.952616691589355,True,False,False,True,3,-0.38215237855911255,False,False,"[0, 5]",12.952616691589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,2,2,8,1,12.62104320526123,True,True,False,False,,,False,False,"[0, 2, 8]",12.62104320526123,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,2,2,17,2,12.570049285888672,True,False,False,True,3,-0.31613826751708984,False,False,"[0, 2, 17]",12.570049285888672,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,2,2,4,3,12.515108108520508,True,False,False,False,,,False,False,"[0, 2, 4]",12.515108108520508,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,2,2,18,4,12.494683265686035,True,False,False,False,,,False,False,"[0, 2, 18]",12.494683265686035,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,2,8,17,1,12.650903701782227,True,True,False,False,,,False,False,"[0, 8, 17]",12.650903701782227,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",4,6,,,2,8,5,2,12.642790794372559,True,True,False,False,,,False,False,"[0, 8, 5]",12.642790794372559,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013068599975667894,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,1,0,2,1,13.007184028625488,True,False,False,True,2,0.1300635188817978,False,False,"[0, 2]",13.007184028625488,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,1,0,8,2,12.993385314941406,True,False,False,True,1,0.10840273648500443,False,False,"[0, 8]",12.993385314941406,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,1,0,20,3,12.9608793258667,True,False,False,True,6,0.34155935049057007,False,False,"[0, 20]",12.9608793258667,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,1,0,5,4,12.952616691589355,True,False,False,True,1,-0.06309932470321655,False,False,"[0, 5]",12.952616691589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,2,2,8,1,12.62104320526123,True,True,False,False,,,False,False,"[0, 2, 8]",12.62104320526123,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,2,2,17,2,12.570049285888672,True,False,False,True,1,0.1025826632976532,False,False,"[0, 2, 17]",12.570049285888672,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,2,2,4,3,12.515108108520508,True,False,False,False,,,False,False,"[0, 2, 4]",12.515108108520508,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,2,2,18,4,12.494683265686035,True,False,False,False,,,False,False,"[0, 2, 18]",12.494683265686035,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,2,8,17,1,12.650903701782227,True,True,False,False,,,False,False,"[0, 8, 17]",12.650903701782227,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",4,6,,,2,8,5,2,12.642790794372559,True,True,False,False,,,False,False,"[0, 8, 5]",12.642790794372559,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.013230299984570593,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,1,0,2,1,13.007184028625488,True,False,False,True,4,-0.22162498533725739,False,False,"[0, 2]",13.007184028625488,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,1,0,8,2,12.993385314941406,True,False,False,True,4,-0.28803277015686035,False,False,"[0, 8]",12.993385314941406,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,1,0,20,3,12.9608793258667,True,False,False,True,6,0.1601315140724182,False,False,"[0, 20]",12.9608793258667,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,1,0,5,4,12.952616691589355,True,False,False,True,6,-0.15297001600265503,False,False,"[0, 5]",12.952616691589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,2,2,8,1,12.62104320526123,True,True,False,False,,,False,False,"[0, 2, 8]",12.62104320526123,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,2,2,17,2,12.570049285888672,True,False,False,True,6,-0.10850627720355988,False,False,"[0, 2, 17]",12.570049285888672,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,2,2,4,3,12.515108108520508,True,False,False,False,,,False,False,"[0, 2, 4]",12.515108108520508,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,2,2,18,4,12.494683265686035,True,False,False,False,,,False,False,"[0, 2, 18]",12.494683265686035,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,2,8,17,1,12.650903701782227,True,True,False,False,,,False,False,"[0, 8, 17]",12.650903701782227,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",4,6,,,2,8,5,2,12.642790794372559,True,True,False,False,,,False,False,"[0, 8, 5]",12.642790794372559,6,4,1.0,0.16666666666666666,1.0,1.0,12,63,35,0.012509000021964312,8528896,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,1,0,9,1,12.94692325592041,True,False,False,True,0,0.088216632604599,False,False,"[0, 9]",12.94692325592041,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,1,0,6,2,12.946757316589355,True,False,False,True,0,-0.14491498470306396,False,False,"[0, 6]",12.946757316589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,1,0,1,3,12.914451599121094,True,False,False,True,0,-0.008320767432451248,False,False,"[0, 1]",12.914451599121094,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,1,0,11,4,12.91274356842041,True,False,False,True,0,-0.049738697707653046,False,False,"[0, 11]",12.91274356842041,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,2,9,0,1,13.008819580078125,True,True,True,False,,,False,False,"[0, 9, 0]",12.94692325592041,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,2,9,11,2,12.92520523071289,True,True,False,False,,,False,False,"[0, 9, 11]",12.92520523071289,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,2,9,2,3,12.919485092163086,True,False,False,True,12,-0.06508249789476395,False,False,"[0, 9, 2]",12.919485092163086,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,2,9,5,4,12.902116775512695,True,False,False,False,,,False,False,"[0, 9, 5]",12.902116775512695,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,2,6,9,1,13.155839920043945,True,True,False,False,,,False,False,"[0, 6, 9]",12.946757316589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",4,6,,,2,6,11,3,13.11642074584961,True,True,False,False,,,False,False,"[0, 6, 11]",12.946757316589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.010585899988655001,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,1,0,9,1,12.94692325592041,True,False,False,True,9,0.28947240114212036,False,False,"[0, 9]",12.94692325592041,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,1,0,6,2,12.946757316589355,True,False,False,True,15,-0.16198286414146423,False,False,"[0, 6]",12.946757316589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,1,0,1,3,12.914451599121094,True,False,False,True,2,0.22743237018585205,False,False,"[0, 1]",12.914451599121094,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,1,0,11,4,12.91274356842041,True,False,False,True,9,0.18596920371055603,False,False,"[0, 11]",12.91274356842041,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,2,9,0,1,13.008819580078125,True,True,True,False,,,False,False,"[0, 9, 0]",12.94692325592041,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,2,9,11,2,12.92520523071289,True,True,False,False,,,False,False,"[0, 9, 11]",12.92520523071289,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,2,9,2,3,12.919485092163086,True,False,False,True,2,0.19701790809631348,False,False,"[0, 9, 2]",12.919485092163086,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,2,9,5,4,12.902116775512695,True,False,False,False,,,False,False,"[0, 9, 5]",12.902116775512695,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,2,6,9,1,13.155839920043945,True,True,False,False,,,False,False,"[0, 6, 9]",12.946757316589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",4,6,,,2,6,11,3,13.11642074584961,True,True,False,False,,,False,False,"[0, 6, 11]",12.946757316589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.013645600003656,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,37,oracle,[0],"{""0"": 16}",4,6,,,1,0,9,1,12.94692325592041,True,False,False,True,16,-0.1917463093996048,False,False,"[0, 9]",12.94692325592041,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.011854899988975376,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,37,oracle,[0],"{""0"": 16}",4,6,,,1,0,6,2,12.946757316589355,True,False,False,True,13,-0.4605437219142914,False,False,"[0, 6]",12.946757316589355,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.011854899988975376,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,37,oracle,[0],"{""0"": 16}",4,6,,,1,0,1,3,12.914451599121094,True,False,False,True,3,-0.3593251705169678,False,False,"[0, 1]",12.914451599121094,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.011854899988975376,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,37,oracle,[0],"{""0"": 16}",4,6,,,1,0,11,4,12.91274356842041,True,False,False,True,16,-0.29555898904800415,False,False,"[0, 11]",12.91274356842041,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.011854899988975376,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,37,oracle,[0],"{""0"": 16}",4,6,,,2,9,0,1,13.008819580078125,True,True,True,False,,,False,False,"[0, 9, 0]",12.94692325592041,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.011854899988975376,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,37,oracle,[0],"{""0"": 16}",4,6,,,2,9,11,2,12.92520523071289,True,True,False,False,,,False,False,"[0, 9, 11]",12.92520523071289,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.011854899988975376,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,37,oracle,[0],"{""0"": 16}",4,6,,,2,9,2,3,12.919485092163086,True,False,False,True,13,-0.37108349800109863,False,False,"[0, 9, 2]",12.919485092163086,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.011854899988975376,8527872,0
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,37,oracle,[0],"{""0"": 16}",4,6,,,2,9,5,4,12.902116775512695,True,False,False,False,,,False,False,"[0, 9, 5]",12.902116775512695,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,85,0.011854899988975376,8527872,0
